,RSS,Epc,time,diff
7284,-59.5,9107,75161,
7285,-60.0,9107,75161,-0.5
7287,-59.0,9107,75161,1.0
7289,-59.5,9107,75161,-0.5
7292,-59.5,9107,75161,0.0
7293,-59.0,9107,75161,0.5
7296,-59.5,9107,75161,-0.5
7298,-60.0,9107,75161,-0.5
7300,-59.5,9107,75176,0.5
7301,-59.0,9107,75176,0.5
7304,-59.5,9107,75176,-0.5
7305,-60.0,9107,75176,-0.5
7306,-59.5,9107,75192,0.5
7308,-59.5,9107,75395,0.0
7310,-59.5,9107,75411,0.0
7312,-59.5,9107,75411,0.0
7314,-59.0,9107,75411,0.5
7317,-59.5,9107,75411,-0.5
7319,-59.0,9107,75411,0.5
7321,-60.0,9107,75411,-1.0
7323,-59.5,9107,75426,0.5
7324,-59.5,9107,75426,0.0
7326,-59.5,9107,75426,0.0
7329,-59.0,9107,75426,0.5
7331,-59.5,9107,75442,-0.5
7332,-59.0,9107,75645,0.5
7335,-59.5,9107,75660,-0.5
7337,-59.5,9107,75660,0.0
7338,-59.5,9107,75660,0.0
7341,-59.5,9107,75660,0.0
7343,-59.5,9107,75660,0.0
7345,-59.5,9107,75660,0.0
7346,-59.0,9107,75660,0.5
7349,-59.0,9107,75660,0.0
7350,-59.5,9107,75660,-0.5
7352,-59.5,9107,75660,0.0
7354,-59.5,9107,75692,0.0
7357,-59.5,9107,75895,0.0
7359,-59.0,9107,75895,0.5
7361,-59.5,9107,75895,-0.5
7363,-59.5,9107,75895,0.0
7364,-59.5,9107,75895,0.0
7366,-59.5,9107,75895,0.0
7368,-59.0,9107,75910,0.5
7371,-59.5,9107,75910,-0.5
7372,-59.5,9107,75910,0.0
7375,-59.0,9107,75910,0.5
7377,-59.5,9107,75910,-0.5
7379,-59.0,9107,75942,0.5
7381,-59.5,9107,75942,-0.5
7383,-59.5,9107,76176,0.0
7385,-59.0,9107,76176,0.5
7386,-60.0,9107,76176,-1.0
7388,-59.5,9107,76176,0.5
7391,-59.0,9107,76176,0.5
7392,-59.5,9107,76176,-0.5
7394,-59.0,9107,76176,0.5
7396,-59.5,9107,76176,-0.5
7399,-60.0,9107,76176,-0.5
7400,-59.5,9107,76192,0.5
7402,-59.0,9107,76192,0.5
7405,-59.0,9107,76395,0.0
7406,-59.5,9107,76395,-0.5
7408,-59.0,9107,76395,0.5
7411,-59.5,9107,76395,-0.5
7413,-59.0,9107,76410,0.5
7415,-59.5,9107,76410,-0.5
7417,-59.5,9107,76410,0.0
7418,-59.0,9107,76410,0.5
7421,-59.5,9107,76410,-0.5
7422,-59.0,9107,76410,0.5
7424,-59.0,9107,76410,0.0
7427,-59.5,9107,76442,-0.5
7429,-59.5,9107,76442,0.0
7431,-59.0,9107,76660,0.5
7432,-59.5,9107,76660,-0.5
7434,-59.0,9107,76660,0.5
7437,-59.5,9107,76660,-0.5
7439,-59.5,9107,76660,0.0
7441,-59.0,9107,76660,0.5
7442,-59.0,9107,76676,0.0
7444,-59.0,9107,76676,0.0
7447,-59.5,9107,76676,-0.5
7449,-59.5,9107,76676,0.0
7451,-59.5,9107,76676,0.0
7452,-59.0,9107,76692,0.5
7455,-59.0,9107,76910,0.0
7457,-59.5,9107,76910,-0.5
7459,-59.5,9107,76910,0.0
7460,-59.5,9107,76910,0.0
7462,-59.5,9107,76910,0.0
7464,-59.5,9107,76926,0.0
7466,-59.5,9107,76926,0.0
7468,-59.0,9107,76926,0.5
7470,-59.5,9107,76926,-0.5
7472,-59.0,9107,76926,0.5
7474,-59.0,9107,76926,0.0
7477,-59.0,9107,76942,0.0
7478,-59.5,9107,77160,-0.5
7481,-59.5,9107,77160,0.0
7483,-59.5,9107,77160,0.0
7484,-59.5,9107,77160,0.0
7486,-59.0,9107,77160,0.5
7488,-59.0,9107,77160,0.0
7491,-59.0,9107,77160,0.0
7492,-59.0,9107,77160,0.0
7494,-59.0,9107,77176,0.0
7496,-59.0,9107,77176,0.0
7498,-59.0,9107,77176,0.0
7500,-59.0,9107,77191,0.0
7503,-59.0,9107,77395,0.0
7505,-59.0,9107,77410,0.0
7507,-59.0,9107,77410,0.0
7508,-59.0,9107,77410,0.0
7511,-59.0,9107,77410,0.0
7513,-58.5,9107,77410,0.5
7515,-59.0,9107,77410,-0.5
7516,-59.0,9107,77410,0.0
7518,-59.0,9107,77410,0.0
7521,-58.5,9107,77410,0.5
7522,-59.0,9107,77410,-0.5
7525,-59.0,9107,77441,0.0
7526,-58.5,9107,77644,0.5
7528,-59.0,9107,77644,-0.5
7531,-59.0,9107,77644,0.0
7533,-59.5,9107,77644,-0.5
7534,-59.0,9107,77644,0.5
7536,-59.0,9107,77644,0.0
7539,-59.5,9107,77644,-0.5
7540,-59.0,9107,77660,0.5
7542,-59.0,9107,77660,0.0
7545,-59.0,9107,77660,0.0
7546,-59.0,9107,77660,0.0
7548,-59.0,9107,77691,0.0
7550,-59.0,9107,77691,0.0
7553,-59.5,9107,77910,-0.5
7555,-59.0,9107,77910,0.5
7557,-58.5,9107,77910,0.5
7558,-59.0,9107,77910,-0.5
7560,-58.5,9107,77926,0.5
7562,-58.5,9107,77926,0.0
7564,-58.5,9107,77926,0.0
7566,-58.0,9107,77926,0.5
7569,-58.0,9107,77926,0.0
7570,-58.5,9107,77926,-0.5
7572,-58.0,9107,77926,0.5
7575,-57.5,9107,77941,0.5
7577,-58.0,9107,78160,-0.5
7579,-58.0,9107,78160,0.0
7580,-57.5,9107,78160,0.5
7583,-57.0,9107,78160,0.5
7584,-57.0,9107,78160,0.0
7586,-57.5,9107,78160,-0.5
7589,-57.5,9107,78160,0.0
7590,-57.5,9107,78176,0.0
7592,-57.5,9107,78176,0.0
7594,-58.0,9107,78176,-0.5
7597,-58.0,9107,78176,0.0
7599,-57.5,9107,78191,0.5
7600,-58.0,9107,78410,-0.5
7602,-57.5,9107,78410,0.5
7604,-57.5,9107,78410,0.0
7606,-58.5,9107,78410,-1.0
7608,-58.0,9107,78410,0.5
7611,-59.5,9107,78425,-1.5
7613,-58.0,9107,78425,1.5
7615,-58.0,9107,78425,0.0
7617,-58.5,9107,78441,-0.5
7618,-58.5,9107,78441,0.0
7621,-58.5,9107,78441,0.0
7622,-58.5,9107,78441,0.0
7625,-58.5,9107,78660,0.0
7626,-59.0,9107,78660,-0.5
7629,-58.5,9107,78660,0.5
7630,-58.5,9107,78660,0.0
7633,-58.5,9107,78660,0.0
7635,-58.5,9107,78660,0.0
7637,-58.5,9107,78660,0.0
7638,-59.0,9107,78660,-0.5
7641,-58.5,9107,78660,0.5
7643,-58.5,9107,78660,0.0
7645,-58.0,9107,78660,0.5
7647,-58.0,9107,78691,0.0
7648,-58.0,9107,78910,0.0
7651,-60.0,9107,78910,-2.0
7652,-58.5,9107,78910,1.5
7654,-58.0,9107,78925,0.5
7656,-58.0,9107,78925,0.0
7659,-58.5,9107,78925,-0.5
7660,-59.0,9107,78925,-0.5
7662,-58.5,9107,78925,0.5
7665,-58.5,9107,78925,0.0
7666,-58.0,9107,78925,0.5
7668,-58.5,9107,78925,-0.5
7670,-58.5,9107,78941,0.0
7673,-58.0,9107,79160,0.5
7674,-58.5,9107,79160,-0.5
7677,-58.5,9107,79160,0.0
7679,-58.5,9107,79160,0.0
7680,-58.0,9107,79160,0.5
7683,-58.5,9107,79160,-0.5
7685,-59.0,9107,79175,-0.5
7686,-58.5,9107,79175,0.5
7689,-58.5,9107,79175,0.0
7690,-58.5,9107,79175,0.0
7693,-58.5,9107,79175,0.0
7695,-58.5,9107,79191,0.0
7696,-58.5,9107,79410,0.0
7698,-59.0,9107,79410,-0.5
7701,-59.5,9107,79410,-0.5
7703,-59.5,9107,79410,0.0
7705,-59.5,9107,79410,0.0
7707,-59.0,9107,79410,0.5
7708,-60.0,9107,79410,-1.0
7711,-59.5,9107,79410,0.5
7713,-59.5,9107,79410,0.0
7714,-59.0,9107,79410,0.5
7717,-59.5,9107,79410,-0.5
7719,-59.0,9107,79441,0.5
7721,-59.5,9107,79644,-0.5
7722,-58.5,9107,79660,1.0
7725,-59.5,9107,79660,-1.0
7726,-58.5,9107,79660,1.0
7729,-59.0,9107,79660,-0.5
7730,-59.0,9107,79660,0.0
7733,-58.5,9107,79660,0.5
7734,-58.5,9107,79660,0.0
7736,-58.5,9107,79660,0.0
7739,-58.0,9107,79660,0.5
7740,-58.0,9107,79660,0.0
7742,-57.0,9107,79691,1.0
7744,-56.5,9107,79894,0.5
7746,-56.5,9107,79894,0.0
7749,-56.5,9107,79894,0.0
7751,-56.0,9107,79894,0.5
7753,-55.5,9107,79894,0.5
7755,-55.5,9107,79894,0.0
7757,-55.5,9107,79910,0.0
7759,-55.0,9107,79910,0.5
7760,-55.5,9107,79910,-0.5
7762,-55.0,9107,79910,0.5
7764,-55.0,9107,79910,0.0
7766,-55.0,9107,79941,0.0
7769,-54.0,9107,79941,1.0
7770,-54.0,9107,80160,0.0
7773,-54.5,9107,80160,-0.5
7774,-53.5,9107,80160,1.0
7776,-54.0,9107,80175,-0.5
7779,-54.0,9107,80175,0.0
7780,-54.0,9107,80175,0.0
7782,-54.0,9107,80175,0.0
7785,-54.0,9107,80175,0.0
7787,-54.0,9107,80175,0.0
7789,-54.0,9107,80175,0.0
7790,-54.0,9107,80175,0.0
7793,-54.0,9107,80191,0.0
7794,-53.5,9107,80414,0.5
7796,-53.5,9107,80414,0.0
7799,-54.0,9107,80414,-0.5
7801,-54.0,9107,80414,0.0
7803,-53.5,9107,80414,0.5
7805,-53.5,9107,80414,0.0
7806,-54.0,9107,80414,-0.5
7808,-54.0,9107,80414,0.0
7810,-53.5,9107,80414,0.5
7813,-53.5,9107,80430,0.0
7814,-54.0,9107,80430,-0.5
7816,-54.0,9107,80430,0.0
7819,-54.0,9107,80649,0.0
7821,-53.5,9107,80649,0.5
7823,-53.5,9107,80664,0.0
7825,-57.0,9107,80664,-3.5
7826,-58.5,9107,80664,-1.5
7829,-58.5,9107,80664,0.0
7830,-58.0,9107,80664,0.5
7833,-57.5,9107,80664,0.5
7834,-58.0,9107,80664,-0.5
7836,-58.0,9107,80664,0.0
7839,-58.5,9107,80680,-0.5
7840,-58.5,9107,80680,0.0
7843,-58.0,9107,80899,0.5
7845,-58.0,9107,80899,0.0
7846,-58.0,9107,80899,0.0
7849,-57.5,9107,80899,0.5
7851,-58.0,9107,80899,-0.5
7853,-58.0,9107,80914,0.0
7855,-58.0,9107,80914,0.0
7857,-58.0,9107,80914,0.0
7859,-58.0,9107,80914,0.0
7860,-58.0,9107,80914,0.0
7862,-58.0,9107,80914,0.0
7865,-58.0,9107,80945,0.0
7867,-58.0,9107,81149,0.0
7869,-58.0,9107,81149,0.0
7870,-58.0,9107,81149,0.0
7873,-58.5,9107,81149,-0.5
7875,-58.5,9107,81149,0.0
7877,-58.0,9107,81164,0.5
7878,-58.5,9107,81164,-0.5
7881,-58.0,9107,81164,0.5
7882,-58.0,9107,81164,0.0
7884,-58.0,9107,81164,0.0
7886,-58.5,9107,81164,-0.5
7888,-58.5,9107,81180,0.0
7890,-58.0,9107,81195,0.5
7893,-58.5,9107,81413,-0.5
7894,-58.0,9107,81413,0.5
7897,-58.0,9107,81413,0.0
7898,-58.5,9107,81413,-0.5
7901,-58.5,9107,81413,0.0
7903,-58.0,9107,81413,0.5
7904,-58.5,9107,81413,-0.5
7907,-59.0,9107,81428,-0.5
7908,-58.5,9107,81428,0.5
7911,-58.5,9107,81428,0.0
7913,-58.0,9107,81428,0.5
7914,-58.5,9107,81444,-0.5
7917,-58.0,9107,81663,0.5
7918,-58.0,9107,81663,0.0
7920,-58.5,9107,81663,-0.5
