,RSS,Epc,time,diff
3423,-55.5,9107,35161,
3425,-55.0,9107,35161,0.5
3428,-55.0,9107,35161,0.0
3429,-55.5,9107,35177,-0.5
3431,-55.5,9107,35177,0.0
3434,-55.5,9107,35177,0.0
3435,-55.5,9107,35177,0.0
3438,-55.0,9107,35177,0.5
3439,-55.0,9107,35177,0.0
3441,-55.5,9107,35177,-0.5
3444,-55.5,9107,35177,0.0
3445,-55.5,9107,35192,0.0
3448,-55.0,9107,35411,0.5
3449,-55.5,9107,35411,-0.5
3451,-55.0,9107,35411,0.5
3454,-55.5,9107,35411,-0.5
3456,-55.0,9107,35411,0.5
3458,-55.0,9107,35411,0.0
3459,-55.5,9107,35411,-0.5
3462,-55.0,9107,35411,0.5
3463,-55.0,9107,35411,0.0
3465,-55.0,9107,35427,0.0
3467,-55.0,9107,35427,0.0
3469,-55.5,9107,35442,-0.5
3471,-55.5,9107,35661,0.0
3474,-55.0,9107,35661,0.5
3476,-55.5,9107,35661,-0.5
3477,-55.5,9107,35661,0.0
3480,-55.0,9107,35661,0.5
3481,-55.0,9107,35661,0.0
3484,-55.5,9107,35661,-0.5
3486,-55.0,9107,35676,0.5
3488,-55.0,9107,35676,0.0
3490,-55.0,9107,35676,0.0
3492,-55.5,9107,35676,-0.5
3494,-55.5,9107,35692,0.0
3495,-55.5,9107,35911,0.0
3498,-55.0,9107,35911,0.5
3499,-55.0,9107,35911,0.0
3502,-55.5,9107,35911,-0.5
3504,-55.5,9107,35911,0.0
3505,-55.0,9107,35911,0.5
3507,-55.0,9107,35911,0.0
3510,-55.5,9107,35926,-0.5
3511,-55.5,9107,35926,0.0
3514,-55.0,9107,35926,0.5
3516,-55.0,9107,35926,0.0
3517,-55.5,9107,35942,-0.5
3519,-55.0,9107,36145,0.5
3521,-55.5,9107,36161,-0.5
3523,-55.0,9107,36161,0.5
3526,-55.5,9107,36161,-0.5
3527,-55.5,9107,36161,0.0
3529,-55.0,9107,36161,0.5
3532,-55.5,9107,36161,-0.5
3534,-55.5,9107,36161,0.0
3535,-55.0,9107,36161,0.5
3538,-55.0,9107,36176,0.0
3540,-55.0,9107,36176,0.0
3541,-55.5,9107,36208,-0.5
3543,-55.5,9107,36208,0.0
3546,-55.0,9107,36420,0.5
3548,-55.0,9107,36420,0.0
3549,-55.5,9107,36420,-0.5
3552,-55.5,9107,36420,0.0
3553,-55.0,9107,36436,0.5
3555,-55.5,9107,36436,-0.5
3557,-55.5,9107,36436,0.0
3559,-55.0,9107,36436,0.5
3561,-55.0,9107,36436,0.0
3563,-55.5,9107,36436,-0.5
3566,-55.0,9107,36436,0.5
3568,-55.5,9107,36452,-0.5
3569,-55.0,9107,36670,0.5
3571,-55.5,9107,36670,-0.5
