,RSS,Epc,time,diff
2451,-55.5,9107,25172,
2453,-56.5,9107,25172,-1.0
2456,-55.5,9107,25172,1.0
2458,-55.5,9107,25172,0.0
2460,-56.0,9107,25172,-0.5
2462,-56.0,9107,25172,0.0
2463,-55.5,9107,25172,0.5
2466,-55.5,9107,25172,0.0
2467,-55.5,9107,25172,0.0
2470,-55.5,9107,25172,0.0
2471,-55.5,9107,25172,0.0
2473,-55.5,9107,25187,0.0
2475,-55.5,9107,25421,0.0
2477,-56.0,9107,25421,-0.5
2479,-56.0,9107,25421,0.0
2482,-55.5,9107,25421,0.5
2484,-55.5,9107,25421,0.0
2486,-56.0,9107,25437,-0.5
2488,-55.0,9107,25437,1.0
2490,-56.0,9107,25437,-1.0
2491,-55.5,9107,25437,0.5
2493,-55.5,9107,25437,0.0
2496,-55.5,9107,25437,0.0
2498,-55.5,9107,25437,0.0
2500,-55.5,9107,25672,0.0
2501,-55.5,9107,25672,0.0
2504,-55.5,9107,25672,0.0
2505,-55.5,9107,25672,0.0
2508,-55.5,9107,25672,0.0
2509,-56.0,9107,25672,-0.5
2511,-55.5,9107,25672,0.5
2513,-55.5,9107,25672,0.0
2516,-56.0,9107,25672,-0.5
2517,-55.5,9107,25672,0.5
2519,-55.5,9107,25672,0.0
2521,-55.5,9107,25687,0.0
2523,-55.5,9107,25906,0.0
2525,-55.5,9107,25921,0.0
2528,-55.5,9107,25921,0.0
2529,-55.5,9107,25921,0.0
2531,-55.5,9107,25921,0.0
2533,-55.5,9107,25921,0.0
2536,-57.0,9107,25921,-1.5
2538,-56.0,9107,25921,1.0
2539,-55.5,9107,25921,0.5
2542,-55.5,9107,25937,0.0
2544,-55.5,9107,25937,0.0
2546,-55.5,9107,25937,0.0
2547,-55.0,9107,26156,0.5
2550,-55.0,9107,26156,0.0
2552,-55.0,9107,26156,0.0
2554,-55.5,9107,26171,-0.5
2555,-55.5,9107,26171,0.0
2557,-55.0,9107,26171,0.5
2560,-55.5,9107,26171,-0.5
2562,-55.0,9107,26171,0.5
2563,-55.0,9107,26171,0.0
2566,-55.0,9107,26171,0.0
2567,-55.5,9107,26171,-0.5
2570,-55.0,9107,26187,0.5
2571,-55.5,9107,26410,-0.5
2573,-55.0,9107,26410,0.5
2576,-55.0,9107,26410,0.0
2578,-55.5,9107,26410,-0.5
2579,-55.5,9107,26410,0.0
2582,-55.5,9107,26410,0.0
2583,-55.5,9107,26410,0.0
2585,-55.5,9107,26426,0.0
2588,-55.5,9107,26426,0.0
2590,-55.0,9107,26426,0.5
2592,-55.5,9107,26426,-0.5
2593,-55.5,9107,26442,0.0
2595,-55.0,9107,26645,0.5
2598,-55.0,9107,26660,0.0
2600,-55.0,9107,26660,0.0
2602,-55.5,9107,26660,-0.5
2603,-55.0,9107,26660,0.5
2605,-55.5,9107,26660,-0.5
2608,-55.0,9107,26660,0.5
2609,-55.5,9107,26660,-0.5
2612,-55.0,9107,26660,0.5
2613,-55.0,9107,26660,0.0
2616,-55.5,9107,26676,-0.5
2618,-55.5,9107,26692,0.0
2619,-55.0,9107,26692,0.5
2622,-55.0,9107,26910,0.0
2624,-55.0,9107,26910,0.0
2625,-55.5,9107,26910,-0.5
2628,-55.5,9107,26926,0.0
2629,-55.5,9107,26926,0.0
2631,-55.5,9107,26926,0.0
2634,-55.0,9107,26926,0.5
2635,-55.0,9107,26926,0.0
2638,-55.0,9107,26926,0.0
2639,-54.5,9107,26926,0.5
2641,-55.0,9107,26926,-0.5
2643,-55.5,9107,26941,-0.5
2646,-55.0,9107,27160,0.5
2648,-55.0,9107,27160,0.0
2649,-55.0,9107,27160,0.0
2651,-55.0,9107,27176,0.0
2654,-55.5,9107,27176,-0.5
2655,-56.0,9107,27176,-0.5
2658,-56.0,9107,27176,0.0
2660,-56.5,9107,27176,-0.5
2662,-56.0,9107,27176,0.5
2664,-56.0,9107,27176,0.0
2666,-56.5,9107,27191,-0.5
