,RSS,Epc,time,diff
1200,-55.0,9107.0,20178,
1202,-55.0,9107.0,20179,0.0
1203,-55.0,9107.0,20179,0.0
1206,-55.0,9107.0,20180,0.0
1207,-55.0,9107.0,20181,0.0
1209,-55.0,9107.0,20181,0.0
1211,-54.5,9107.0,20182,0.5
1214,-55.0,9107.0,20183,-0.5
1215,-55.0,9107.0,20183,0.0
1218,-55.0,9107.0,20184,0.0
1219,-55.0,9107.0,20184,0.0
1222,-55.0,9107.0,20218,0.0
1224,-55.0,9107.0,20424,0.0
1225,-55.5,9107.0,20424,-0.5
1228,-55.0,9107.0,20425,0.5
1230,-55.0,9107.0,20426,0.0
1232,-55.0,9107.0,20426,0.0
1233,-55.0,9107.0,20426,0.0
1236,-55.0,9107.0,20428,0.0
1237,-55.0,9107.0,20428,0.0
1240,-55.0,9107.0,20429,0.0
1242,-55.0,9107.0,20430,0.0
1244,-55.5,9107.0,20430,-0.5
1246,-55.0,9107.0,20469,0.5
1247,-55.0,9107.0,20469,0.0
1250,-55.0,9107.0,20691,0.0
1251,-54.5,9107.0,20691,0.5
1253,-55.0,9107.0,20691,-0.5
1255,-55.0,9107.0,20691,0.0
1257,-55.0,9107.0,20692,0.0
1259,-54.5,9107.0,20693,0.5
1261,-54.5,9107.0,20693,0.0
1263,-55.0,9107.0,20694,-0.5
1266,-55.0,9107.0,20695,0.0
1268,-55.0,9107.0,20695,0.0
1270,-55.0,9107.0,20696,0.0
1271,-55.5,9107.0,20717,-0.5
1274,-55.0,9107.0,20935,0.5
1276,-55.0,9107.0,20936,0.0
1278,-55.0,9107.0,20937,0.0
1279,-55.0,9107.0,20938,0.0
1282,-55.0,9107.0,20939,0.0
1284,-54.5,9107.0,20940,0.5
1285,-55.0,9107.0,20940,-0.5
1287,-54.5,9107.0,20941,0.5
1290,-55.0,9107.0,20942,-0.5
1292,-55.0,9107.0,20943,0.0
1294,-55.0,9107.0,20943,0.0
1296,-54.5,9107.0,20968,0.5
1297,-54.5,9107.0,21181,0.0
1299,-55.0,9107.0,21182,-0.5
1302,-55.0,9107.0,21183,0.0
1303,-54.5,9107.0,21183,0.5
1306,-54.5,9107.0,21184,0.0
1307,-54.5,9107.0,21185,0.0
