,RSS,Epc,time,diff
2759,-54.5,9107.0,36181,
2760,-54.5,9107.0,36182,0.0
2763,-54.5,9107.0,36183,0.0
2764,-54.5,9107.0,36183,0.0
2766,-54.5,9107.0,36184,0.0
2768,-54.5,9107.0,36184,0.0
2771,-54.5,9107.0,36185,0.0
2773,-54.5,9107.0,36186,0.0
2775,-54.5,9107.0,36187,0.0
2776,-54.5,9107.0,36187,0.0
2778,-54.5,9107.0,36187,0.0
2781,-54.5,9107.0,36216,0.0
2782,-54.5,9107.0,36426,0.0
2785,-54.0,9107.0,36427,0.5
2787,-54.5,9107.0,36428,-0.5
2789,-54.5,9107.0,36429,0.0
2791,-54.0,9107.0,36429,0.5
2792,-54.5,9107.0,36430,-0.5
2795,-54.0,9107.0,36431,0.5
2796,-54.5,9107.0,36431,-0.5
2799,-54.0,9107.0,36433,0.5
2800,-54.5,9107.0,36433,-0.5
2802,-54.5,9107.0,36434,0.0
2804,-54.5,9107.0,36466,0.0
2806,-54.5,9107.0,36671,0.0
2808,-54.5,9107.0,36672,0.0
2811,-54.5,9107.0,36673,0.0
2812,-54.5,9107.0,36673,0.0
2815,-54.5,9107.0,36674,0.0
2816,-54.5,9107.0,36675,0.0
2818,-54.0,9107.0,36675,0.5
2821,-54.5,9107.0,36676,-0.5
2823,-54.5,9107.0,36677,0.0
2825,-54.5,9107.0,36677,0.0
2826,-54.5,9107.0,36678,0.0
2828,-54.5,9107.0,36715,0.0
2831,-54.0,9107.0,36717,0.5
2833,-54.0,9107.0,36939,0.0
2834,-54.5,9107.0,36939,-0.5
2837,-54.5,9107.0,36941,0.0
2839,-54.5,9107.0,36941,0.0
2840,-54.5,9107.0,36942,0.0
2843,-54.5,9107.0,36943,0.0
2845,-54.5,9107.0,36943,0.0
2846,-54.5,9107.0,36943,0.0
2848,-54.5,9107.0,36944,0.0
2850,-54.5,9107.0,36945,0.0
2853,-54.5,9107.0,36946,0.0
2854,-54.5,9107.0,36966,0.0
2856,-55.0,9107.0,37191,-0.5
2859,-54.5,9107.0,37193,0.5
2861,-54.5,9107.0,37195,0.0
2863,-54.5,9107.0,37196,0.0
2865,-54.5,9107.0,37196,0.0
2867,-54.5,9107.0,37197,0.0
2870,-54.5,9107.0,37198,0.0
2872,-54.5,9107.0,37198,0.0
2874,-54.0,9107.0,37199,0.5
2876,-54.5,9107.0,37199,-0.5
2877,-54.5,9107.0,37200,0.0
2879,-54.5,9107.0,37216,0.0
2881,-54.5,9107.0,37437,0.0
2884,-54.5,9107.0,37438,0.0
2885,-54.5,9107.0,37439,0.0
2887,-54.5,9107.0,37439,0.0
2889,-54.5,9107.0,37440,0.0
2892,-54.5,9107.0,37441,0.0
2894,-54.5,9107.0,37442,0.0
2895,-54.5,9107.0,37442,0.0
2898,-54.5,9107.0,37443,0.0
2900,-55.0,9107.0,37445,-0.5
2902,-54.5,9107.0,37445,0.5
2904,-54.5,9107.0,37466,0.0
2906,-54.5,9107.0,37684,0.0
2908,-54.0,9107.0,37685,0.5
2910,-54.5,9107.0,37686,-0.5
2911,-54.5,9107.0,37686,0.0
2913,-54.5,9107.0,37687,0.0
2916,-54.5,9107.0,37688,0.0
2917,-54.5,9107.0,37688,0.0
2920,-54.5,9107.0,37690,0.0
2923,-54.5,9107.0,37690,0.0
2925,-54.5,9107.0,37691,0.0
2926,-54.5,9107.0,37691,0.0
2928,-55.0,9107.0,37715,-0.5
2931,-55.0,9107.0,37931,0.0
2932,-54.5,9107.0,37932,0.5
2935,-54.5,9107.0,37933,0.0
2936,-54.5,9107.0,37933,0.0
2938,-55.0,9107.0,37934,-0.5
2940,-54.5,9107.0,37935,0.5
2943,-54.5,9107.0,37936,0.0
2944,-55.0,9107.0,37936,-0.5
2947,-55.0,9107.0,37938,0.0
2949,-55.0,9107.0,37939,0.0
2950,-55.0,9107.0,37939,0.0
2952,-55.0,9107.0,37965,0.0
2955,-55.0,9107.0,38177,0.0
2957,-55.0,9107.0,38177,0.0
2959,-55.5,9107.0,38178,-0.5
2961,-55.0,9107.0,38179,0.5
2963,-55.0,9107.0,38179,0.0
2965,-55.0,9107.0,38180,0.0
2967,-55.0,9107.0,38180,0.0
2968,-55.5,9107.0,38181,-0.5
2971,-55.0,9107.0,38182,0.5
2972,-55.5,9107.0,38182,-0.5
2975,-55.0,9107.0,38183,0.5
2976,-55.0,9107.0,38215,0.0
2979,-55.0,9107.0,38424,0.0
2981,-55.0,9107.0,38424,0.0
2983,-55.0,9107.0,38425,0.0
2984,-55.0,9107.0,38425,0.0
2986,-55.0,9107.0,38426,0.0
2988,-55.5,9107.0,38427,-0.5
2991,-55.0,9107.0,38428,0.5
2993,-55.0,9107.0,38429,0.0
2994,-55.0,9107.0,38430,0.0
2996,-55.0,9107.0,38431,0.0
2999,-55.0,9107.0,38432,0.0
3000,-55.0,9107.0,38465,0.0
3002,-55.0,9107.0,38467,0.0
3004,-55.0,9107.0,38689,0.0
3006,-55.0,9107.0,38689,0.0
3009,-55.0,9107.0,38690,0.0
3010,-55.0,9107.0,38690,0.0
3013,-55.0,9107.0,38693,0.0
3015,-55.0,9107.0,38694,0.0
3016,-54.5,9107.0,38695,0.5
3018,-54.5,9107.0,38695,0.0
3021,-55.0,9107.0,38696,-0.5
3023,-55.0,9107.0,38697,0.0
3025,-54.5,9107.0,38697,0.5
3026,-55.0,9107.0,38717,-0.5
3028,-55.0,9107.0,38935,0.0
3030,-54.5,9107.0,38936,0.5
3033,-54.5,9107.0,38937,0.0
3035,-55.0,9107.0,38937,-0.5
3037,-54.5,9107.0,38938,0.5
3039,-53.0,9107.0,38939,1.5
3041,-47.5,9107.0,38939,5.5
3043,-47.5,9107.0,38941,0.0
