,RSS,Epc,time,diff
4320,-55.0,9107.0,52188,
4322,-55.0,9107.0,52189,0.0
4324,-55.5,9107.0,52190,-0.5
4326,-55.5,9107.0,52190,0.0
4328,-55.0,9107.0,52191,0.5
4330,-55.0,9107.0,52192,0.0
4332,-55.5,9107.0,52192,-0.5
4334,-55.0,9107.0,52193,0.5
4336,-55.0,9107.0,52193,0.0
4339,-55.0,9107.0,52194,0.0
4340,-55.0,9107.0,52195,0.0
4342,-55.0,9107.0,52214,0.0
4345,-55.5,9107.0,52434,-0.5
4346,-55.0,9107.0,52435,0.5
4348,-55.0,9107.0,52436,0.0
4351,-55.0,9107.0,52437,0.0
4352,-55.0,9107.0,52437,0.0
4354,-55.5,9107.0,52438,-0.5
4357,-55.0,9107.0,52439,0.5
4359,-55.0,9107.0,52439,0.0
4360,-55.0,9107.0,52440,0.0
4362,-55.5,9107.0,52440,-0.5
4365,-55.0,9107.0,52441,0.5
4366,-55.0,9107.0,52464,0.0
4368,-55.0,9107.0,52679,0.0
4371,-55.5,9107.0,52680,-0.5
4373,-55.0,9107.0,52680,0.5
4374,-55.5,9107.0,52680,-0.5
4377,-55.0,9107.0,52682,0.5
4378,-55.0,9107.0,52682,0.0
4381,-55.0,9107.0,52684,0.0
4382,-55.5,9107.0,52684,-0.5
4385,-55.0,9107.0,52685,0.5
4387,-55.0,9107.0,52686,0.0
4389,-55.0,9107.0,52686,0.0
4391,-55.0,9107.0,52714,0.0
4393,-55.0,9107.0,52926,0.0
4395,-55.0,9107.0,52927,0.0
4397,-55.0,9107.0,52928,0.0
4399,-55.5,9107.0,52928,-0.5
4401,-55.0,9107.0,52929,0.5
4402,-55.0,9107.0,52929,0.0
4405,-55.5,9107.0,52930,-0.5
4407,-55.0,9107.0,52931,0.5
4409,-55.5,9107.0,52932,-0.5
4410,-55.0,9107.0,52932,0.5
4412,-55.0,9107.0,52933,0.0
4415,-55.5,9107.0,52965,-0.5
4417,-55.5,9107.0,53173,0.0
4418,-55.0,9107.0,53173,0.5
4421,-55.5,9107.0,53175,-0.5
4422,-55.0,9107.0,53175,0.5
4424,-55.0,9107.0,53176,0.0
4427,-55.5,9107.0,53177,-0.5
4429,-55.0,9107.0,53177,0.5
4431,-55.0,9107.0,53178,0.0
4432,-55.5,9107.0,53178,-0.5
4434,-55.0,9107.0,53179,0.5
4436,-55.0,9107.0,53179,0.0
4439,-55.0,9107.0,53214,0.0
4440,-55.0,9107.0,53215,0.0
4442,-55.0,9107.0,53438,0.0
4445,-55.5,9107.0,53439,-0.5
4446,-55.0,9107.0,53440,0.5
4448,-55.0,9107.0,53441,0.0
4451,-55.5,9107.0,53442,-0.5
4452,-55.5,9107.0,53443,0.0
4455,-55.0,9107.0,53444,0.5
4457,-55.5,9107.0,53445,-0.5
4458,-55.0,9107.0,53445,0.5
4460,-55.0,9107.0,53445,0.0
4462,-55.5,9107.0,53446,-0.5
4464,-55.5,9107.0,53464,0.0
4467,-55.0,9107.0,53689,0.5
4469,-55.5,9107.0,53690,-0.5
4471,-55.0,9107.0,53691,0.5
4472,-55.0,9107.0,53691,0.0
4474,-55.0,9107.0,53692,0.0
4476,-55.0,9107.0,53693,0.0
4479,-55.0,9107.0,53693,0.0
4480,-55.0,9107.0,53694,0.0
4482,-55.0,9107.0,53694,0.0
4485,-55.0,9107.0,53695,0.0
4486,-55.0,9107.0,53695,0.0
4488,-55.0,9107.0,53713,0.0
4490,-55.0,9107.0,53935,0.0
4493,-55.0,9107.0,53936,0.0
4495,-55.0,9107.0,53937,0.0
4497,-55.0,9107.0,53938,0.0
4499,-55.5,9107.0,53938,-0.5
4500,-55.0,9107.0,53939,0.5
4502,-55.0,9107.0,53939,0.0
4504,-55.0,9107.0,53940,0.0
4507,-55.0,9107.0,53941,0.0
4508,-55.5,9107.0,53942,-0.5
4511,-55.0,9107.0,53943,0.5
4513,-55.0,9107.0,53963,0.0
4514,-55.5,9107.0,54179,-0.5
4517,-55.0,9107.0,54181,0.5
4518,-55.5,9107.0,54181,-0.5
4520,-55.5,9107.0,54182,0.0
4523,-55.5,9107.0,54183,0.0
4524,-55.0,9107.0,54183,0.5
4527,-55.0,9107.0,54184,0.0
4529,-55.5,9107.0,54185,-0.5
4530,-55.5,9107.0,54185,0.0
4533,-55.0,9107.0,54186,0.5
4534,-55.5,9107.0,54186,-0.5
4536,-55.5,9107.0,54213,0.0
4538,-55.5,9107.0,54425,0.0
4540,-55.0,9107.0,54426,0.5
4543,-55.5,9107.0,54428,-0.5
4544,-55.5,9107.0,54428,0.0
4546,-55.0,9107.0,54429,0.5
4549,-55.0,9107.0,54430,0.0
4550,-55.5,9107.0,54430,-0.5
4553,-55.5,9107.0,54431,0.0
4555,-55.0,9107.0,54433,0.5
4556,-56.0,9107.0,54433,-1.0
4558,-55.0,9107.0,54434,1.0
4560,-55.5,9107.0,54463,-0.5
4563,-55.5,9107.0,54672,0.0
4565,-55.5,9107.0,54672,0.0
4566,-55.5,9107.0,54673,0.0
4569,-55.5,9107.0,54674,0.0
4570,-55.5,9107.0,54674,0.0
4572,-55.5,9107.0,54674,0.0
4575,-55.5,9107.0,54675,0.0
4577,-55.5,9107.0,54676,0.0
4578,-55.0,9107.0,54676,0.5
4581,-55.0,9107.0,54677,0.0
4582,-55.5,9107.0,54677,-0.5
4585,-55.5,9107.0,54714,0.0
4587,-55.0,9107.0,54715,0.5
4588,-55.5,9107.0,54937,-0.5
4591,-55.5,9107.0,54938,0.0
4593,-55.0,9107.0,54939,0.5
4595,-55.0,9107.0,54939,0.0
4597,-55.0,9107.0,54940,0.0
4598,-55.0,9107.0,54940,0.0
4600,-55.0,9107.0,54942,0.0
4603,-55.5,9107.0,54943,-0.5
4604,-55.0,9107.0,54943,0.5
4606,-55.5,9107.0,54944,-0.5
4608,-55.5,9107.0,54944,0.0
4610,-55.0,9107.0,54964,0.5
4613,-55.0,9107.0,55182,0.0
4614,-55.0,9107.0,55184,0.0
4617,-55.5,9107.0,55184,-0.5
4619,-55.0,9107.0,55185,0.5
4620,-55.0,9107.0,55185,0.0
4623,-54.5,9107.0,55186,0.5
4625,-55.0,9107.0,55187,-0.5
4627,-55.0,9107.0,55187,0.0
4628,-55.0,9107.0,55188,0.0
4631,-54.0,9107.0,55188,1.0
4633,-47.5,9107.0,55189,6.5
4634,-48.0,9107.0,55213,-0.5
4637,-48.5,9107.0,55429,-0.5
4639,-48.5,9107.0,55430,0.0
4640,-48.5,9107.0,55430,0.0
4643,-49.0,9107.0,55432,-0.5
4645,-48.5,9107.0,55433,0.5
4647,-48.5,9107.0,55433,0.0
4648,-49.0,9107.0,55433,-0.5
4650,-48.5,9107.0,55434,0.5
4652,-48.5,9107.0,55435,0.0
4654,-48.5,9107.0,55436,0.0
4657,-48.0,9107.0,55437,0.5
4658,-48.5,9107.0,55463,-0.5
4661,-48.0,9107.0,55674,0.5
4662,-48.5,9107.0,55675,-0.5
4664,-48.5,9107.0,55675,0.0
4667,-48.5,9107.0,55677,0.0
4668,-48.5,9107.0,55677,0.0
4670,-48.0,9107.0,55677,0.5
4673,-48.5,9107.0,55678,-0.5
4674,-48.0,9107.0,55678,0.5
4676,-48.0,9107.0,55679,0.0
4678,-47.5,9107.0,55680,0.5
4681,-47.5,9107.0,55680,0.0
4683,-47.5,9107.0,55714,0.0
4685,-47.5,9107.0,55925,0.0
4687,-47.5,9107.0,55926,0.0
4689,-47.5,9107.0,55926,0.0
4690,-47.5,9107.0,55926,0.0
4692,-47.5,9107.0,55927,0.0
4695,-47.5,9107.0,55928,0.0
4696,-47.5,9107.0,55928,0.0
4699,-47.5,9107.0,55929,0.0
4700,-47.5,9107.0,55930,0.0
4703,-48.0,9107.0,55931,-0.5
4705,-47.5,9107.0,55931,0.5
4707,-47.5,9107.0,55974,0.0
4708,-48.0,9107.0,55974,-0.5
4710,-47.5,9107.0,56185,0.5
4712,-47.5,9107.0,56186,0.0
4714,-47.5,9107.0,56187,0.0
4716,-47.5,9107.0,56187,0.0
4718,-48.0,9107.0,56188,-0.5
4721,-48.5,9107.0,56189,-0.5
4722,-48.0,9107.0,56190,0.5
4724,-48.5,9107.0,56190,-0.5
4726,-48.5,9107.0,56191,0.0
4728,-48.5,9107.0,56191,0.0
4731,-48.5,9107.0,56192,0.0
4733,-48.5,9107.0,56214,0.0
4735,-48.5,9107.0,56431,0.0
4736,-48.5,9107.0,56431,0.0
4738,-48.5,9107.0,56432,0.0
4741,-48.5,9107.0,56433,0.0
4743,-48.5,9107.0,56434,0.0
4744,-49.0,9107.0,56435,-0.5
4747,-49.0,9107.0,56436,0.0
