,RSS,Epc,time,diff
8765,-62.5,9107.0,98178,
8767,-63.0,9107.0,98178,-0.5
8769,-62.5,9107.0,98178,0.5
8772,-62.5,9107.0,98179,0.0
8773,-62.0,9107.0,98179,0.5
8776,-62.5,9107.0,98179,-0.5
8778,-62.0,9107.0,98180,0.5
8780,-62.0,9107.0,98180,0.0
8781,-62.5,9107.0,98180,-0.5
8783,-62.5,9107.0,98180,0.0
8786,-62.0,9107.0,98181,0.5
8787,-62.0,9107.0,98208,0.0
8790,-61.5,9107.0,98424,0.5
8791,-62.5,9107.0,98424,-1.0
8793,-62.0,9107.0,98424,0.5
8796,-62.0,9107.0,98424,0.0
8797,-61.0,9107.0,98424,1.0
8799,-62.0,9107.0,98424,-1.0
8801,-61.5,9107.0,98425,0.5
8804,-62.0,9107.0,98425,-0.5
8806,-62.0,9107.0,98425,0.0
8807,-61.5,9107.0,98425,0.5
8810,-61.5,9107.0,98426,0.0
8811,-62.0,9107.0,98458,-0.5
8813,-61.0,9107.0,98685,1.0
8816,-61.5,9107.0,98685,-0.5
8817,-61.5,9107.0,98685,0.0
8819,-61.5,9107.0,98686,0.0
8821,-61.5,9107.0,98686,0.0
8823,-62.5,9107.0,98686,-1.0
8826,-62.0,9107.0,98687,0.5
8828,-61.5,9107.0,98687,0.5
8830,-61.0,9107.0,98687,0.5
8832,-62.0,9107.0,98687,-1.0
8834,-61.5,9107.0,98687,0.5
8835,-61.5,9107.0,98708,0.0
8838,-61.5,9107.0,98931,0.0
8839,-61.5,9107.0,98931,0.0
8842,-61.5,9107.0,98931,0.0
8844,-61.5,9107.0,98931,0.0
8846,-61.0,9107.0,98932,0.5
8847,-61.5,9107.0,98932,-0.5
8849,-62.0,9107.0,98932,-0.5
8852,-62.0,9107.0,98933,0.0
8853,-61.5,9107.0,98933,0.5
8856,-61.5,9107.0,98933,0.0
8858,-61.5,9107.0,98934,0.0
8859,-61.5,9107.0,98958,0.0
8861,-61.5,9107.0,99178,0.0
8863,-62.0,9107.0,99179,-0.5
8865,-61.5,9107.0,99179,0.5
8867,-61.5,9107.0,99179,0.0
8870,-61.5,9107.0,99180,0.0
8872,-61.5,9107.0,99180,0.0
8873,-57.0,9107.0,99180,4.5
8875,-53.0,9107.0,99180,4.0
8877,-52.5,9107.0,99180,0.5
8880,-52.0,9107.0,99181,0.5
8881,-51.5,9107.0,99181,0.5
8883,-51.5,9107.0,99208,0.0
8885,-51.0,9107.0,99424,0.5
8887,-51.0,9107.0,99425,0.0
8890,-51.0,9107.0,99425,0.0
8891,-51.0,9107.0,99425,0.0
8893,-51.0,9107.0,99425,0.0
8895,-51.0,9107.0,99425,0.0
8897,-51.0,9107.0,99425,0.0
8899,-50.5,9107.0,99425,0.5
8901,-50.5,9107.0,99425,0.0
8903,-50.5,9107.0,99426,0.0
8905,-50.5,9107.0,99426,0.0
8908,-50.5,9107.0,99459,0.0
8910,-50.5,9107.0,99670,0.0
8911,-50.5,9107.0,99670,0.0
8913,-50.5,9107.0,99670,0.0
8915,-50.5,9107.0,99671,0.0
8917,-50.5,9107.0,99671,0.0
8920,-50.5,9107.0,99671,0.0
8921,-50.5,9107.0,99672,0.0
