,RSS,Epc,time,diff
4947,-60.5,9107.0,55154,
4948,-60.5,9107.0,55154,0.0
4951,-60.5,9107.0,55154,0.0
4952,-60.5,9107.0,55154,0.0
4955,-61.0,9107.0,55154,-0.5
4957,-61.0,9107.0,55154,0.0
4958,-61.0,9107.0,55154,0.0
4961,-61.0,9107.0,55154,0.0
4962,-60.5,9107.0,55154,0.5
4964,-60.5,9107.0,55154,0.0
4967,-61.0,9107.0,55154,-0.5
4968,-60.5,9107.0,55201,0.5
4970,-61.0,9107.0,55201,-0.5
4972,-61.0,9107.0,55419,0.0
4974,-61.0,9107.0,55419,0.0
4976,-60.5,9107.0,55419,0.5
4979,-61.0,9107.0,55419,-0.5
4980,-61.0,9107.0,55419,0.0
4983,-60.5,9107.0,55419,0.5
4984,-60.5,9107.0,55419,0.0
4987,-60.5,9107.0,55419,0.0
4989,-61.0,9107.0,55419,-0.5
4991,-60.5,9107.0,55419,0.5
4993,-60.5,9107.0,55419,0.0
4995,-61.0,9107.0,55451,-0.5
4996,-60.5,9107.0,55654,0.5
4999,-60.5,9107.0,55669,0.0
5001,-61.0,9107.0,55669,-0.5
5003,-60.5,9107.0,55669,0.5
5005,-60.5,9107.0,55669,0.0
5006,-60.5,9107.0,55669,0.0
5008,-61.0,9107.0,55669,-0.5
5011,-61.0,9107.0,55669,0.0
5012,-60.5,9107.0,55669,0.5
5015,-61.0,9107.0,55669,-0.5
5017,-60.5,9107.0,55669,0.5
5019,-60.5,9107.0,55701,0.0
5020,-61.0,9107.0,55904,-0.5
5023,-61.0,9107.0,55904,0.0
5024,-60.5,9107.0,55904,0.5
5027,-60.5,9107.0,55904,0.0
5028,-60.5,9107.0,55904,0.0
5031,-60.5,9107.0,55904,0.0
5033,-60.5,9107.0,55904,0.0
5034,-61.0,9107.0,55904,-0.5
5037,-61.0,9107.0,55904,0.0
5039,-61.5,9107.0,55904,-0.5
5040,-60.0,9107.0,55904,1.5
5042,-60.5,9107.0,55935,-0.5
5044,-61.0,9107.0,56154,-0.5
5047,-61.0,9107.0,56154,0.0
5048,-61.0,9107.0,56154,0.0
