,RSS,Epc,time,diff
887,-55.0,9107.0,12663,
889,-55.0,9107.0,12663,0.0
890,-55.0,9107.0,12663,0.0
892,-55.0,9107.0,12663,0.0
894,-55.0,9107.0,12663,0.0
897,-55.0,9107.0,12663,0.0
899,-54.5,9107.0,12663,0.5
901,-55.0,9107.0,12663,-0.5
903,-54.5,9107.0,12663,0.5
904,-54.5,9107.0,12663,0.0
907,-54.5,9107.0,12663,0.0
908,-54.5,9107.0,12709,0.0
910,-54.5,9107.0,12709,0.0
913,-54.5,9107.0,12928,0.0
915,-54.5,9107.0,12928,0.0
917,-54.5,9107.0,12928,0.0
919,-54.5,9107.0,12928,0.0
921,-54.5,9107.0,12928,0.0
923,-54.5,9107.0,12928,0.0
924,-54.5,9107.0,12928,0.0
927,-54.5,9107.0,12928,0.0
929,-54.5,9107.0,12928,0.0
931,-54.5,9107.0,12928,0.0
932,-54.5,9107.0,12928,0.0
934,-54.5,9107.0,12943,0.0
936,-54.5,9107.0,13162,0.0
939,-54.5,9107.0,13162,0.0
940,-54.5,9107.0,13162,0.0
942,-54.5,9107.0,13162,0.0
944,-54.0,9107.0,13162,0.5
946,-54.5,9107.0,13162,-0.5
948,-54.0,9107.0,13178,0.5
950,-54.0,9107.0,13178,0.0
952,-54.0,9107.0,13178,0.0
955,-54.0,9107.0,13178,0.0
956,-54.0,9107.0,13178,0.0
959,-54.0,9107.0,13194,0.0
961,-54.0,9107.0,13412,0.0
962,-54.5,9107.0,13412,-0.5
965,-54.0,9107.0,13412,0.5
966,-54.5,9107.0,13412,-0.5
969,-54.5,9107.0,13412,0.0
970,-54.5,9107.0,13412,0.0
972,-54.0,9107.0,13412,0.5
975,-54.0,9107.0,13412,0.0
976,-54.5,9107.0,13412,-0.5
978,-54.5,9107.0,13412,0.0
980,-54.5,9107.0,13412,0.0
983,-54.5,9107.0,13443,0.0
985,-54.5,9107.0,13662,0.0
987,-55.0,9107.0,13662,-0.5
988,-54.5,9107.0,13662,0.5
991,-54.5,9107.0,13662,0.0
992,-54.5,9107.0,13662,0.0
994,-55.0,9107.0,13662,-0.5
997,-54.5,9107.0,13662,0.5
998,-55.0,9107.0,13662,-0.5
1000,-55.0,9107.0,13662,0.0
1003,-55.0,9107.0,13662,0.0
1004,-55.0,9107.0,13662,0.0
1007,-55.0,9107.0,13693,0.0
1009,-55.0,9107.0,13693,0.0
1010,-55.0,9107.0,13928,0.0
