,RSS,Epc,time,diff
7890,-60.5,9107.0,85160,
7891,-60.5,9107.0,85160,0.0
7893,-61.0,9107.0,85160,-0.5
7894,-60.5,9107.0,85160,0.5
7896,-60.5,9107.0,85160,0.0
7899,-60.5,9107.0,85160,0.0
7901,-60.5,9107.0,85160,0.0
7902,-60.5,9107.0,85160,0.0
7904,-60.5,9107.0,85160,0.0
7907,-61.0,9107.0,85160,-0.5
7908,-60.5,9107.0,85160,0.5
7911,-60.5,9107.0,85160,0.0
7913,-61.0,9107.0,85191,-0.5
7915,-61.0,9107.0,85394,0.0
7916,-60.5,9107.0,85394,0.5
7919,-60.0,9107.0,85394,0.5
7920,-60.5,9107.0,85394,-0.5
7923,-60.5,9107.0,85394,0.0
7925,-60.0,9107.0,85409,0.5
7926,-60.5,9107.0,85409,-0.5
7929,-60.5,9107.0,85409,0.0
7930,-60.5,9107.0,85409,0.0
7933,-60.0,9107.0,85409,0.5
7935,-60.5,9107.0,85409,-0.5
7936,-60.5,9107.0,85441,0.0
7939,-60.0,9107.0,85441,0.5
7940,-60.0,9107.0,85675,0.0
7943,-60.5,9107.0,85675,-0.5
7945,-60.5,9107.0,85675,0.0
7946,-61.0,9107.0,85675,-0.5
7948,-60.5,9107.0,85675,0.5
7951,-60.5,9107.0,85675,0.0
7952,-60.5,9107.0,85675,0.0
7954,-61.0,9107.0,85675,-0.5
7956,-61.0,9107.0,85675,0.0
7959,-61.0,9107.0,85675,0.0
7960,-61.0,9107.0,85675,0.0
7963,-61.0,9107.0,85691,0.0
7965,-61.0,9107.0,85909,0.0
7967,-61.0,9107.0,85909,0.0
7968,-61.0,9107.0,85909,0.0
7971,-61.5,9107.0,85909,-0.5
7973,-61.5,9107.0,85909,0.0
7975,-61.5,9107.0,85909,0.0
7976,-61.5,9107.0,85909,0.0
7978,-61.0,9107.0,85925,0.5
7980,-61.5,9107.0,85925,-0.5
7982,-61.5,9107.0,85925,0.0
7984,-61.5,9107.0,85925,0.0
7986,-62.0,9107.0,85941,-0.5
7989,-62.0,9107.0,86162,0.0
7991,-62.0,9107.0,86162,0.0
7992,-62.0,9107.0,86162,0.0
7993,-62.5,9107.0,86162,-0.5
7995,-62.0,9107.0,86162,0.5
7997,-61.5,9107.0,86162,0.5
8000,-61.5,9107.0,86162,0.0
8002,-61.5,9107.0,86162,0.0
8003,-62.0,9107.0,86162,-0.5
8005,-62.0,9107.0,86162,0.0
8007,-62.0,9107.0,86162,0.0
8010,-61.5,9107.0,86162,0.5
8012,-62.0,9107.0,86193,-0.5
8013,-62.0,9107.0,86396,0.0
8015,-61.5,9107.0,86396,0.5
8017,-62.0,9107.0,86396,-0.5
8020,-61.5,9107.0,86411,0.5
8022,-62.0,9107.0,86411,-0.5
8023,-61.5,9107.0,86411,0.5
8026,-61.5,9107.0,86411,0.0
8027,-61.5,9107.0,86411,0.0
8030,-62.0,9107.0,86411,-0.5
8031,-62.0,9107.0,86411,0.0
8034,-62.0,9107.0,86411,0.0
8036,-62.0,9107.0,86443,0.0
8038,-62.0,9107.0,86646,0.0
8040,-61.5,9107.0,86646,0.5
8042,-62.0,9107.0,86646,-0.5
8044,-62.0,9107.0,86646,0.0
8045,-61.5,9107.0,86646,0.5
8047,-61.5,9107.0,86646,0.0
8050,-61.5,9107.0,86646,0.0
8052,-61.5,9107.0,86646,0.0
8053,-61.5,9107.0,86646,0.0
8055,-62.0,9107.0,86646,-0.5
8058,-61.5,9107.0,86646,0.5
8060,-62.0,9107.0,86692,-0.5
8061,-61.0,9107.0,86692,1.0
8064,-62.0,9107.0,86911,-1.0
8066,-61.5,9107.0,86911,0.5
8068,-62.0,9107.0,86911,-0.5
8069,-61.5,9107.0,86911,0.5
8071,-61.5,9107.0,86911,0.0
8073,-62.5,9107.0,86911,-1.0
8075,-62.5,9107.0,86911,0.0
8077,-62.5,9107.0,86911,0.0
8079,-63.5,9107.0,86911,-1.0
8081,-62.5,9107.0,86911,1.0
8084,-62.5,9107.0,86911,0.0
8086,-62.5,9107.0,86942,0.0
8088,-62.5,9107.0,87161,0.0
8090,-63.0,9107.0,87161,-0.5
8092,-62.5,9107.0,87161,0.5
8093,-62.0,9107.0,87161,0.5
8095,-61.5,9107.0,87161,0.5
8097,-61.5,9107.0,87161,0.0
8099,-62.0,9107.0,87161,-0.5
8101,-61.5,9107.0,87161,0.5
8103,-61.5,9107.0,87161,0.0
8105,-61.0,9107.0,87161,0.5
8106,-60.5,9107.0,87161,0.5
8108,-61.0,9107.0,87161,-0.5
8111,-60.5,9107.0,87193,0.5
8112,-60.0,9107.0,87396,0.5
8115,-59.5,9107.0,87396,0.5
8117,-59.5,9107.0,87396,0.0
