,RSS,Epc,time,diff
6795,-56.0,9107.0,70161,
6797,-56.5,9107.0,70164,-0.5
6798,-56.5,9107.0,70166,0.0
6801,-56.5,9107.0,70171,0.0
6802,-56.5,9107.0,70174,0.0
6804,-56.0,9107.0,70175,0.5
6807,-56.5,9107.0,70177,-0.5
6808,-56.5,9107.0,70178,0.0
6810,-56.0,9107.0,70179,0.5
6813,-56.5,9107.0,70185,-0.5
6815,-56.5,9107.0,70186,0.0
6817,-56.0,9107.0,70200,0.5
6819,-56.5,9107.0,70202,-0.5
6820,-56.0,9107.0,70425,0.5
6822,-56.0,9107.0,70429,0.0
6825,-56.5,9107.0,70431,-0.5
6827,-56.5,9107.0,70432,0.0
6828,-56.5,9107.0,70433,0.0
6830,-56.5,9107.0,70434,0.0
6833,-56.0,9107.0,70438,0.5
6834,-56.0,9107.0,70439,0.0
6837,-56.5,9107.0,70442,-0.5
6839,-56.5,9107.0,70443,0.0
6840,-56.0,9107.0,70444,0.5
6842,-56.0,9107.0,70449,0.0
6845,-56.0,9107.0,70672,0.0
6847,-56.5,9107.0,70675,-0.5
6849,-56.0,9107.0,70677,0.5
6851,-56.5,9107.0,70678,-0.5
6852,-56.0,9107.0,70679,0.5
6854,-56.0,9107.0,70683,0.0
6856,-56.0,9107.0,70686,0.0
6858,-56.0,9107.0,70687,0.0
6861,-56.0,9107.0,70690,0.0
6862,-56.5,9107.0,70690,-0.5
6865,-56.0,9107.0,70695,0.5
6866,-56.0,9107.0,70699,0.0
6868,-56.5,9107.0,70915,-0.5
6870,-56.0,9107.0,70917,0.5
6873,-56.5,9107.0,70918,-0.5
6874,-56.5,9107.0,70919,0.0
6876,-56.5,9107.0,70920,0.0
6878,-56.0,9107.0,70922,0.5
6881,-56.5,9107.0,70924,-0.5
6883,-56.5,9107.0,70929,0.0
6885,-56.0,9107.0,70930,0.5
6887,-56.0,9107.0,70932,0.0
6888,-56.5,9107.0,70932,-0.5
6890,-56.5,9107.0,70950,0.0
6892,-56.0,9107.0,71164,0.5
6895,-56.0,9107.0,71172,0.0
6896,-56.0,9107.0,71172,0.0
6899,-56.5,9107.0,71174,-0.5
6900,-56.0,9107.0,71175,0.5
6903,-56.5,9107.0,71182,-0.5
6904,-56.5,9107.0,71183,0.0
6906,-56.5,9107.0,71184,0.0
6908,-56.5,9107.0,71186,0.0
6910,-56.5,9107.0,71190,0.0
6913,-56.5,9107.0,71192,0.0
6915,-56.5,9107.0,71200,0.0
6917,-56.5,9107.0,71417,0.0
6919,-56.0,9107.0,71419,0.5
6921,-56.0,9107.0,71420,0.0
6923,-56.5,9107.0,71421,-0.5
6925,-56.5,9107.0,71422,0.0
6926,-56.0,9107.0,71422,0.5
6929,-56.5,9107.0,71427,-0.5
6930,-56.0,9107.0,71428,0.5
6933,-56.5,9107.0,71430,-0.5
6935,-56.0,9107.0,71432,0.5
6937,-56.5,9107.0,71433,-0.5
6938,-56.0,9107.0,71448,0.5
6941,-56.0,9107.0,71659,0.0
6942,-56.0,9107.0,71661,0.0
6945,-56.5,9107.0,71664,-0.5
6947,-56.0,9107.0,71669,0.5
6949,-56.0,9107.0,71672,0.0
6950,-55.5,9107.0,71674,0.5
6953,-56.0,9107.0,71676,-0.5
6955,-56.0,9107.0,71679,0.0
6956,-56.0,9107.0,71682,0.0
6958,-56.5,9107.0,71684,-0.5
6960,-56.0,9107.0,71685,0.5
6962,-56.0,9107.0,71698,0.0
6965,-56.0,9107.0,71704,0.0
6967,-55.5,9107.0,71925,0.5
6968,-56.0,9107.0,71925,-0.5
6970,-56.0,9107.0,71927,0.0
6973,-56.0,9107.0,71932,0.0
6975,-56.0,9107.0,71933,0.0
6976,-55.5,9107.0,71933,0.5
6979,-56.5,9107.0,71935,-1.0
6980,-56.0,9107.0,71936,0.5
6982,-56.0,9107.0,71937,0.0
6985,-56.5,9107.0,71940,-0.5
6987,-56.0,9107.0,71943,0.5
6988,-56.0,9107.0,71950,0.0
6990,-56.0,9107.0,72169,0.0
6992,-56.0,9107.0,72173,0.0
6994,-56.0,9107.0,72175,0.0
6997,-55.5,9107.0,72177,0.5
6998,-56.0,9107.0,72178,-0.5
7001,-55.5,9107.0,72184,0.5
7002,-56.0,9107.0,72185,-0.5
7005,-56.0,9107.0,72187,0.0
7007,-55.5,9107.0,72189,0.5
7009,-55.5,9107.0,72191,0.0
7010,-55.5,9107.0,72193,0.0
7013,-55.5,9107.0,72199,0.0
7015,-53.0,9107.0,72416,2.5
7016,-51.5,9107.0,72417,1.5
7018,-51.0,9107.0,72418,0.5
7020,-51.0,9107.0,72419,0.0
7022,-50.5,9107.0,72422,0.5
7024,-50.5,9107.0,72425,0.0
7026,-50.5,9107.0,72426,0.0
7029,-50.5,9107.0,72427,0.0
7031,-49.5,9107.0,72429,1.0
7033,-49.5,9107.0,72430,0.0
7034,-49.5,9107.0,72433,0.0
7037,-50.0,9107.0,72449,-0.5
7039,-50.0,9107.0,72667,0.0
7040,-50.0,9107.0,72667,0.0
7043,-50.0,9107.0,72672,0.0
7045,-50.0,9107.0,72673,0.0
7047,-50.5,9107.0,72674,-0.5
7048,-50.0,9107.0,72675,0.5
7050,-50.5,9107.0,72678,-0.5
7053,-50.5,9107.0,72684,0.0
7054,-50.5,9107.0,72684,0.0
7056,-51.0,9107.0,72685,-0.5
7059,-50.5,9107.0,72689,0.5
7061,-50.5,9107.0,72699,0.0
7063,-50.5,9107.0,72911,0.0
7064,-51.0,9107.0,72914,-0.5
7066,-51.0,9107.0,72916,0.0
7068,-50.5,9107.0,72918,0.5
7071,-51.0,9107.0,72922,-0.5
7073,-50.5,9107.0,72925,0.5
7075,-50.5,9107.0,72926,0.0
7077,-51.0,9107.0,72927,-0.5
7078,-50.5,9107.0,72928,0.5
7080,-50.5,9107.0,72929,0.0
7083,-50.5,9107.0,72934,0.0
7085,-50.5,9107.0,72949,0.0
7087,-50.5,9107.0,73156,0.0
7089,-51.0,9107.0,73161,-0.5
7090,-51.0,9107.0,73163,0.0
7092,-50.5,9107.0,73168,0.5
7095,-50.5,9107.0,73172,0.0
7097,-50.5,9107.0,73174,0.0
7098,-50.5,9107.0,73175,0.0
7100,-50.5,9107.0,73176,0.0
7103,-50.5,9107.0,73182,0.0
7104,-50.5,9107.0,73182,0.0
7107,-50.5,9107.0,73185,0.0
7108,-50.5,9107.0,73199,0.0
7111,-50.5,9107.0,73204,0.0
7112,-50.0,9107.0,73421,0.5
7114,-50.0,9107.0,73423,0.0
7117,-50.0,9107.0,73425,0.0
7118,-50.0,9107.0,73427,0.0
7120,-50.0,9107.0,73430,0.0
7122,-50.0,9107.0,73431,0.0
7125,-50.0,9107.0,73433,0.0
7126,-50.0,9107.0,73434,0.0
7129,-50.0,9107.0,73437,0.0
