,RSS,Epc,time,diff
7753,-58.5,9107.0,80164,
7755,-58.0,9107.0,80168,0.5
7757,-58.5,9107.0,80170,-0.5
7760,-58.5,9107.0,80172,0.0
7761,-58.5,9107.0,80173,0.0
7763,-58.5,9107.0,80174,0.0
7765,-58.5,9107.0,80178,0.0
7767,-59.0,9107.0,80180,-0.5
7769,-58.5,9107.0,80181,0.5
7771,-58.5,9107.0,80183,0.0
7774,-59.0,9107.0,80184,-0.5
7775,-58.5,9107.0,80198,0.5
7778,-58.5,9107.0,80412,0.0
7779,-59.0,9107.0,80414,-0.5
7782,-59.0,9107.0,80416,0.0
7784,-59.0,9107.0,80417,0.0
7786,-59.0,9107.0,80418,0.0
7787,-59.0,9107.0,80419,0.0
7790,-58.5,9107.0,80422,0.5
7792,-58.5,9107.0,80425,0.0
7793,-59.0,9107.0,80426,-0.5
7795,-59.0,9107.0,80427,0.0
7798,-59.0,9107.0,80430,0.0
7799,-58.5,9107.0,80448,0.5
7801,-59.0,9107.0,80657,-0.5
7804,-58.5,9107.0,80664,0.5
7805,-59.0,9107.0,80665,-0.5
7808,-59.0,9107.0,80667,0.0
7810,-59.5,9107.0,80672,-0.5
7812,-59.5,9107.0,80674,0.0
7814,-59.0,9107.0,80676,0.5
7815,-59.5,9107.0,80677,-0.5
7817,-59.0,9107.0,80680,0.5
7819,-59.0,9107.0,80683,0.0
7822,-59.5,9107.0,80685,-0.5
7823,-59.5,9107.0,80699,0.0
7825,-59.5,9107.0,80919,0.0
7828,-59.0,9107.0,80924,0.5
7829,-59.0,9107.0,80924,0.0
7832,-59.5,9107.0,80926,-0.5
7834,-59.0,9107.0,80927,0.5
7836,-59.0,9107.0,80929,0.0
7838,-61.0,9107.0,80932,-2.0
7840,-59.5,9107.0,80935,1.5
7842,-59.5,9107.0,80936,0.0
7844,-59.5,9107.0,80937,0.0
7846,-59.0,9107.0,80938,0.5
7847,-59.5,9107.0,80948,-0.5
7850,-59.5,9107.0,81165,0.0
7851,-59.5,9107.0,81168,0.0
7853,-59.0,9107.0,81169,0.5
7855,-60.0,9107.0,81171,-1.0
7857,-59.5,9107.0,81172,0.5
7859,-59.0,9107.0,81173,0.5
7861,-60.0,9107.0,81178,-1.0
7863,-59.0,9107.0,81180,1.0
7865,-59.0,9107.0,81182,0.0
7867,-59.0,9107.0,81183,0.0
7870,-59.5,9107.0,81186,-0.5
7871,-59.5,9107.0,81198,0.0
7873,-59.5,9107.0,81411,0.0
7876,-59.0,9107.0,81413,0.5
7877,-59.5,9107.0,81414,-0.5
7880,-59.0,9107.0,81416,0.5
7882,-59.5,9107.0,81420,-0.5
7884,-59.5,9107.0,81422,0.0
7885,-59.0,9107.0,81424,0.5
7888,-59.0,9107.0,81426,0.0
7890,-59.5,9107.0,81428,-0.5
7891,-59.5,9107.0,81431,0.0
7893,-58.5,9107.0,81434,1.0
7895,-59.0,9107.0,81448,-0.5
7898,-59.0,9107.0,81663,0.0
7900,-59.0,9107.0,81665,0.0
7901,-59.5,9107.0,81666,-0.5
7904,-59.5,9107.0,81668,0.0
7906,-59.0,9107.0,81672,0.5
7909,-59.5,9107.0,81675,-0.5
7910,-59.5,9107.0,81676,0.0
7913,-59.5,9107.0,81680,0.0
7914,-59.0,9107.0,81683,0.5
7917,-59.0,9107.0,81685,0.0
7919,-59.5,9107.0,81686,-0.5
7920,-59.5,9107.0,81698,0.0
7922,-59.0,9107.0,81905,0.5
7924,-59.0,9107.0,81906,0.0
7926,-59.0,9107.0,81907,0.0
7928,-59.0,9107.0,81910,0.0
7930,-59.5,9107.0,81912,-0.5
7932,-59.5,9107.0,81915,0.0
7935,-59.5,9107.0,81917,0.0
7937,-59.0,9107.0,81918,0.5
7939,-59.0,9107.0,81920,0.0
7941,-59.0,9107.0,81921,0.0
7942,-59.0,9107.0,81923,0.0
7945,-59.0,9107.0,81950,0.0
7946,-59.5,9107.0,81950,-0.5
7949,-60.5,9107.0,82180,-1.0
7951,-59.0,9107.0,82183,1.5
7952,-59.0,9107.0,82184,0.0
7955,-60.0,9107.0,82185,-1.0
7956,-59.0,9107.0,82186,1.0
7958,-59.5,9107.0,82187,-0.5
7960,-59.0,9107.0,82189,0.5
7962,-60.0,9107.0,82194,-1.0
7965,-59.5,9107.0,82196,0.5
7967,-59.0,9107.0,82197,0.5
7969,-59.0,9107.0,82197,0.0
7971,-59.0,9107.0,82409,0.0
7973,-59.5,9107.0,82410,-0.5
7975,-59.5,9107.0,82411,0.0
7976,-60.0,9107.0,82412,-0.5
7978,-59.0,9107.0,82413,1.0
7980,-59.5,9107.0,82414,-0.5
7982,-59.0,9107.0,82418,0.5
7984,-59.5,9107.0,82419,-0.5
7987,-59.5,9107.0,82421,0.0
7989,-58.5,9107.0,82422,1.0
7991,-59.5,9107.0,82424,-1.0
7993,-59.5,9107.0,82451,0.0
7994,-59.5,9107.0,82452,0.0
7996,-59.0,9107.0,82671,0.5
7999,-59.0,9107.0,82677,0.0
8001,-59.0,9107.0,82678,0.0
8003,-59.0,9107.0,82680,0.0
8004,-59.0,9107.0,82681,0.0
8006,-59.5,9107.0,82685,-0.5
8009,-59.0,9107.0,82687,0.5
8010,-59.5,9107.0,82689,-0.5
8013,-59.5,9107.0,82691,0.0
8015,-59.0,9107.0,82694,0.5
8017,-59.0,9107.0,82698,0.0
8018,-59.0,9107.0,82698,0.0
8021,-59.0,9107.0,82947,0.0
8022,-59.0,9107.0,82950,0.0
8025,-59.0,9107.0,82952,0.0
8026,-59.0,9107.0,82952,0.0
8029,-59.0,9107.0,82954,0.0
8030,-58.5,9107.0,82955,0.5
8033,-59.0,9107.0,82960,-0.5
8034,-59.5,9107.0,82960,-0.5
8037,-60.5,9107.0,82962,-1.0
8038,-60.5,9107.0,82963,0.0
8041,-57.5,9107.0,82965,3.0
8043,-54.5,9107.0,83178,3.0
8044,-54.5,9107.0,83178,0.0
8046,-54.0,9107.0,83181,0.5
8049,-53.5,9107.0,83185,0.5
8051,-53.5,9107.0,83188,0.0
8052,-53.5,9107.0,83189,0.0
8055,-54.0,9107.0,83190,-0.5
8056,-54.0,9107.0,83191,0.0
8059,-53.5,9107.0,83197,0.5
8060,-54.0,9107.0,83199,-0.5
8062,-54.0,9107.0,83200,0.0
8064,-54.0,9107.0,83202,0.0
8066,-53.5,9107.0,83420,0.5
8068,-54.0,9107.0,83421,-0.5
8071,-54.0,9107.0,83423,0.0
8072,-53.5,9107.0,83424,0.5
8074,-54.0,9107.0,83425,-0.5
8076,-53.5,9107.0,83426,0.5
8078,-53.5,9107.0,83427,0.0
8080,-53.5,9107.0,83429,0.0
8082,-53.5,9107.0,83433,0.0
8085,-53.5,9107.0,83434,0.0
8087,-53.5,9107.0,83435,0.0
8088,-53.5,9107.0,83458,0.0
8090,-53.5,9107.0,83667,0.0
8092,-53.0,9107.0,83671,0.5
8095,-53.5,9107.0,83674,-0.5
8096,-53.5,9107.0,83674,0.0
8098,-53.5,9107.0,83676,0.0
8100,-53.5,9107.0,83677,0.0
8103,-53.5,9107.0,83682,0.0
8104,-53.5,9107.0,83683,0.0
8107,-53.5,9107.0,83685,0.0
8109,-53.5,9107.0,83686,0.0
8110,-53.5,9107.0,83687,0.0
8112,-53.5,9107.0,83698,0.0
8114,-53.5,9107.0,83915,0.0
8117,-54.0,9107.0,83919,-0.5
8119,-53.5,9107.0,83920,0.5
8121,-53.5,9107.0,83923,0.0
8122,-53.5,9107.0,83925,0.0
8124,-53.5,9107.0,83926,0.0
8127,-53.5,9107.0,83928,0.0
8128,-53.0,9107.0,83929,0.5
8130,-53.5,9107.0,83930,-0.5
8132,-53.5,9107.0,83932,0.0
8134,-53.5,9107.0,83935,0.0
8136,-53.0,9107.0,83947,0.5
8138,-53.5,9107.0,84160,-0.5
8141,-53.5,9107.0,84165,0.0
8142,-53.5,9107.0,84165,0.0
8145,-53.5,9107.0,84167,0.0
8146,-53.5,9107.0,84168,0.0
8148,-53.5,9107.0,84169,0.0
8151,-53.5,9107.0,84174,0.0
8153,-53.5,9107.0,84177,0.0
8155,-53.5,9107.0,84179,0.0
8157,-53.5,9107.0,84180,0.0
8159,-53.5,9107.0,84184,0.0
8161,-53.5,9107.0,84209,0.0
8162,-53.0,9107.0,84212,0.5
8165,-53.0,9107.0,84431,0.0
8167,-53.0,9107.0,84433,0.0
8168,-53.0,9107.0,84433,0.0
8170,-53.0,9107.0,84436,0.0
8172,-53.5,9107.0,84439,-0.5
8174,-53.0,9107.0,84441,0.5
8176,-53.0,9107.0,84443,0.0
8179,-53.0,9107.0,84445,0.0
8181,-53.0,9107.0,84450,0.0
8182,-53.0,9107.0,84450,0.0
8184,-52.5,9107.0,84452,0.5
8186,-52.5,9107.0,84657,0.0
8188,-52.5,9107.0,84663,0.0
8191,-52.5,9107.0,84671,0.0
8193,-52.5,9107.0,84674,0.0
8194,-52.5,9107.0,84678,0.0
8197,-52.5,9107.0,84682,0.0
8199,-52.5,9107.0,84684,0.0
8201,-52.5,9107.0,84688,0.0
8203,-52.0,9107.0,84692,0.5
8204,-52.0,9107.0,84693,0.0
8207,-52.0,9107.0,84696,0.0
8208,-52.0,9107.0,84698,0.0
8211,-52.0,9107.0,84699,0.0
8213,-52.0,9107.0,84926,0.0
8214,-51.5,9107.0,84926,0.5
8216,-52.0,9107.0,84926,-0.5
8218,-52.0,9107.0,84926,0.0
8221,-52.0,9107.0,84927,0.0
8222,-51.5,9107.0,84927,0.5
8224,-52.0,9107.0,84927,-0.5
8226,-51.5,9107.0,84927,0.5
8228,-51.5,9107.0,84927,0.0
8230,-51.5,9107.0,84927,0.0
8232,-51.5,9107.0,84928,0.0
8235,-51.5,9107.0,84948,0.0
8237,-51.5,9107.0,85170,0.0
8239,-51.5,9107.0,85171,0.0
8240,-51.5,9107.0,85171,0.0
8243,-51.5,9107.0,85171,0.0
8244,-51.5,9107.0,85172,0.0
8247,-51.5,9107.0,85172,0.0
8249,-51.0,9107.0,85172,0.5
8250,-51.5,9107.0,85172,-0.5
8252,-51.0,9107.0,85173,0.5
8254,-51.0,9107.0,85173,0.0
8257,-51.0,9107.0,85173,0.0
8259,-51.0,9107.0,85198,0.0
8261,-51.0,9107.0,85418,0.0
8262,-51.0,9107.0,85419,0.0
8265,-51.0,9107.0,85419,0.0
8266,-51.0,9107.0,85419,0.0
8268,-50.5,9107.0,85420,0.5
8270,-51.0,9107.0,85420,-0.5
8272,-51.0,9107.0,85421,0.0
8275,-50.5,9107.0,85421,0.5
8276,-50.5,9107.0,85421,0.0
8278,-50.5,9107.0,85421,0.0
8280,-50.5,9107.0,85421,0.0
8283,-50.5,9107.0,85458,0.0
8284,-50.5,9107.0,85663,0.0
8287,-51.0,9107.0,85664,-0.5
8288,-50.0,9107.0,85665,1.0
8291,-50.5,9107.0,85665,-0.5
8293,-50.5,9107.0,85665,0.0
8295,-50.5,9107.0,85666,0.0
8296,-50.5,9107.0,85666,0.0
8298,-50.5,9107.0,85666,0.0
8300,-50.0,9107.0,85666,0.5
8303,-50.0,9107.0,85666,0.0
8304,-50.0,9107.0,85666,0.0
8307,-50.0,9107.0,85699,0.0
8309,-50.0,9107.0,85909,0.0
8310,-50.0,9107.0,85909,0.0
8312,-50.5,9107.0,85910,-0.5
8315,-50.0,9107.0,85910,0.5
8316,-50.5,9107.0,85910,-0.5
8319,-51.0,9107.0,85911,-0.5
8320,-51.5,9107.0,85911,-0.5
8322,-51.5,9107.0,85912,0.0
8325,-52.0,9107.0,85912,-0.5
8326,-53.0,9107.0,85912,-1.0
8329,-53.0,9107.0,85912,0.0
8330,-53.5,9107.0,85947,-0.5
8333,-54.0,9107.0,86158,-0.5
8334,-54.5,9107.0,86158,-0.5
8336,-55.5,9107.0,86159,-1.0
8339,-55.5,9107.0,86159,0.0
8341,-56.0,9107.0,86159,-0.5
8343,-56.5,9107.0,86159,-0.5
8345,-56.5,9107.0,86159,0.0
8346,-56.5,9107.0,86159,0.0
8348,-57.0,9107.0,86160,-0.5
8350,-57.5,9107.0,86160,-0.5
8352,-57.5,9107.0,86160,0.0
8355,-58.0,9107.0,86198,-0.5
8357,-57.5,9107.0,86199,0.5
8358,-58.0,9107.0,86428,-0.5
8360,-58.0,9107.0,86429,0.0
