,RSS,Epc,time,diff
3420,-56.0,9107.0,35180,
3423,-56.0,9107.0,35180,0.0
3425,-55.5,9107.0,35180,0.5
3427,-56.0,9107.0,35180,-0.5
3428,-56.0,9107.0,35180,0.0
3430,-56.0,9107.0,35180,0.0
3433,-55.5,9107.0,35195,0.5
3434,-55.5,9107.0,35195,0.0
3436,-55.5,9107.0,35195,0.0
3438,-55.5,9107.0,35195,0.0
3440,-55.5,9107.0,35195,0.0
3443,-55.5,9107.0,35211,0.0
3445,-56.0,9107.0,35430,-0.5
3447,-55.5,9107.0,35430,0.5
3449,-55.5,9107.0,35430,0.0
3450,-56.0,9107.0,35430,-0.5
3452,-56.0,9107.0,35430,0.0
3455,-55.5,9107.0,35430,0.5
3457,-55.5,9107.0,35430,0.0
3459,-55.5,9107.0,35430,0.0
3461,-55.5,9107.0,35430,0.0
3462,-55.5,9107.0,35430,0.0
3464,-55.5,9107.0,35430,0.0
3466,-56.0,9107.0,35461,-0.5
3468,-55.5,9107.0,35477,0.5
3470,-55.5,9107.0,35695,0.0
3473,-56.0,9107.0,35695,-0.5
3475,-55.5,9107.0,35695,0.5
3477,-56.0,9107.0,35695,-0.5
3478,-56.0,9107.0,35695,0.0
3481,-55.5,9107.0,35695,0.5
3483,-56.0,9107.0,35695,-0.5
3484,-56.0,9107.0,35711,0.0
3487,-56.0,9107.0,35711,0.0
3489,-56.0,9107.0,35711,0.0
3490,-56.0,9107.0,35711,0.0
3493,-56.0,9107.0,35711,0.0
3494,-56.0,9107.0,35930,0.0
3497,-56.0,9107.0,35945,0.0
3498,-56.0,9107.0,35945,0.0
3501,-56.0,9107.0,35945,0.0
3502,-56.0,9107.0,35945,0.0
3504,-56.0,9107.0,35945,0.0
3507,-56.5,9107.0,35945,-0.5
3508,-56.0,9107.0,35945,0.5
3511,-56.5,9107.0,35945,-0.5
3512,-56.0,9107.0,35945,0.5
3514,-56.5,9107.0,35945,-0.5
3517,-56.0,9107.0,35961,0.5
3519,-55.0,9107.0,36180,1.0
3521,-50.0,9107.0,36180,5.0
3523,-50.0,9107.0,36180,0.0
3524,-50.0,9107.0,36180,0.0
3526,-50.5,9107.0,36195,-0.5
3528,-50.5,9107.0,36195,0.0
3530,-50.5,9107.0,36195,0.0
3533,-50.5,9107.0,36195,0.0
3535,-50.5,9107.0,36195,0.0
3537,-50.5,9107.0,36195,0.0
3539,-51.0,9107.0,36195,-0.5
3541,-51.0,9107.0,36211,0.0
3542,-51.0,9107.0,36430,0.0
3544,-50.5,9107.0,36445,0.5
3547,-51.0,9107.0,36445,-0.5
3548,-51.0,9107.0,36445,0.0
3550,-51.0,9107.0,36445,0.0
3553,-51.0,9107.0,36445,0.0
3555,-51.0,9107.0,36445,0.0
3556,-51.0,9107.0,36445,0.0
3559,-51.0,9107.0,36461,0.0
3560,-51.0,9107.0,36461,0.0
3562,-51.5,9107.0,36461,-0.5
3565,-51.5,9107.0,36461,0.0
3566,-51.5,9107.0,36680,0.0
3569,-51.5,9107.0,36680,0.0
3570,-51.5,9107.0,36680,0.0
3572,-51.5,9107.0,36680,0.0
3575,-52.0,9107.0,36680,-0.5
3576,-52.0,9107.0,36680,0.0
3578,-52.0,9107.0,36680,0.0
3580,-52.0,9107.0,36695,0.0
3583,-52.0,9107.0,36695,0.0
3584,-52.5,9107.0,36695,-0.5
3586,-52.5,9107.0,36695,0.0
3589,-52.5,9107.0,36711,0.0
3590,-52.5,9107.0,36914,0.0
3593,-53.0,9107.0,36929,-0.5
3594,-53.0,9107.0,36929,0.0
3596,-53.5,9107.0,36929,-0.5
3598,-54.0,9107.0,36929,-0.5
3601,-54.0,9107.0,36929,0.0
3603,-54.5,9107.0,36929,-0.5
3605,-54.5,9107.0,36929,0.0
3607,-55.0,9107.0,36929,-0.5
3608,-55.0,9107.0,36945,0.0
3610,-55.0,9107.0,36945,0.0
3613,-55.5,9107.0,36961,-0.5
3614,-55.5,9107.0,36961,0.0
3617,-56.0,9107.0,37195,-0.5
3619,-56.0,9107.0,37195,0.0
3621,-56.0,9107.0,37195,0.0
3622,-56.0,9107.0,37195,0.0
3625,-57.0,9107.0,37195,-1.0
3626,-57.0,9107.0,37195,0.0
3629,-57.5,9107.0,37195,-0.5
3630,-58.0,9107.0,37195,-0.5
3633,-58.0,9107.0,37195,0.0
3634,-58.0,9107.0,37195,0.0
3637,-58.5,9107.0,37211,-0.5
3638,-58.0,9107.0,37211,0.5
3641,-58.0,9107.0,37445,0.0
3643,-58.0,9107.0,37445,0.0
3645,-58.0,9107.0,37445,0.0
3646,-58.0,9107.0,37445,0.0
3649,-58.0,9107.0,37445,0.0
3651,-57.5,9107.0,37445,0.5
3653,-58.0,9107.0,37445,-0.5
3655,-58.0,9107.0,37445,0.0
3656,-58.0,9107.0,37445,0.0
3658,-57.5,9107.0,37445,0.5
3660,-57.0,9107.0,37445,0.5
3663,-56.5,9107.0,37461,0.5
3664,-57.0,9107.0,37679,-0.5
3667,-56.5,9107.0,37679,0.5
3668,-56.5,9107.0,37695,0.0
3671,-56.5,9107.0,37695,0.0
3672,-56.5,9107.0,37695,0.0
3674,-56.0,9107.0,37695,0.5
3676,-56.5,9107.0,37695,-0.5
3679,-56.5,9107.0,37695,0.0
3681,-56.0,9107.0,37695,0.5
3683,-56.5,9107.0,37695,-0.5
3684,-56.5,9107.0,37695,0.0
3687,-57.0,9107.0,37711,-0.5
3688,-56.5,9107.0,37924,0.5
3690,-56.5,9107.0,37940,0.0
3692,-57.0,9107.0,37940,-0.5
3695,-57.0,9107.0,37940,0.0
3696,-56.5,9107.0,37940,0.5
3699,-56.5,9107.0,37940,0.0
3701,-56.5,9107.0,37940,0.0
3702,-56.5,9107.0,37940,0.0
3704,-56.5,9107.0,37940,0.0
3707,-56.5,9107.0,37940,0.0
3709,-56.5,9107.0,37955,0.0
3710,-56.0,9107.0,37971,0.5
3712,-56.0,9107.0,38174,0.0
3714,-56.0,9107.0,38174,0.0
3716,-56.0,9107.0,38174,0.0
3719,-56.0,9107.0,38190,0.0
3721,-56.0,9107.0,38190,0.0
3723,-56.0,9107.0,38190,0.0
3725,-56.0,9107.0,38190,0.0
3727,-56.0,9107.0,38190,0.0
3729,-56.0,9107.0,38190,0.0
3731,-56.5,9107.0,38190,-0.5
3732,-56.0,9107.0,38190,0.5
3735,-56.0,9107.0,38221,0.0
3736,-56.0,9107.0,38424,0.0
3738,-56.0,9107.0,38424,0.0
3740,-55.5,9107.0,38424,0.5
3743,-56.0,9107.0,38424,-0.5
3744,-56.0,9107.0,38424,0.0
3747,-56.0,9107.0,38440,0.0
3749,-56.0,9107.0,38440,0.0
3750,-56.0,9107.0,38440,0.0
3753,-56.0,9107.0,38440,0.0
3755,-56.0,9107.0,38440,0.0
3757,-56.0,9107.0,38440,0.0
3759,-56.0,9107.0,38471,0.0
3760,-56.5,9107.0,38471,-0.5
3763,-56.0,9107.0,38690,0.5
