,RSS,Epc,time,diff
6798,-58.0,9107.0,70178,
6801,-58.0,9107.0,70178,0.0
6803,-58.5,9107.0,70178,-0.5
6804,-58.5,9107.0,70178,0.0
6806,-58.5,9107.0,70178,0.0
6809,-58.5,9107.0,70194,0.0
6810,-58.5,9107.0,70194,0.0
6813,-58.0,9107.0,70194,0.5
6815,-58.5,9107.0,70194,-0.5
6817,-58.5,9107.0,70194,0.0
6819,-58.5,9107.0,70194,0.0
6820,-58.5,9107.0,70210,0.0
6823,-58.5,9107.0,70428,0.0
6824,-58.5,9107.0,70428,0.0
6826,-58.5,9107.0,70428,0.0
6828,-58.0,9107.0,70428,0.5
6830,-58.5,9107.0,70428,-0.5
6833,-58.5,9107.0,70428,0.0
6835,-58.0,9107.0,70444,0.5
6837,-59.0,9107.0,70444,-1.0
6838,-58.0,9107.0,70444,1.0
6841,-58.5,9107.0,70444,-0.5
6842,-58.5,9107.0,70444,0.0
6845,-58.5,9107.0,70459,0.0
6847,-58.0,9107.0,70694,0.5
6849,-58.5,9107.0,70694,-0.5
6850,-59.0,9107.0,70694,-0.5
6852,-58.5,9107.0,70694,0.5
6854,-58.5,9107.0,70694,0.0
6857,-58.5,9107.0,70694,0.0
6859,-59.0,9107.0,70694,-0.5
6860,-58.5,9107.0,70694,0.5
6863,-58.5,9107.0,70709,0.0
6865,-58.5,9107.0,70709,0.0
6867,-58.0,9107.0,70709,0.5
6869,-58.0,9107.0,70725,0.0
6871,-58.0,9107.0,70928,0.0
6873,-58.0,9107.0,70944,0.0
6874,-58.0,9107.0,70944,0.0
6877,-58.0,9107.0,70944,0.0
6879,-58.0,9107.0,70944,0.0
6880,-57.5,9107.0,70944,0.5
6883,-58.0,9107.0,70944,-0.5
6884,-57.5,9107.0,70944,0.5
6887,-57.5,9107.0,70944,0.0
6889,-57.5,9107.0,70944,0.0
6890,-57.5,9107.0,70944,0.0
6892,-57.0,9107.0,70959,0.5
6894,-57.5,9107.0,71178,-0.5
6896,-57.0,9107.0,71178,0.5
6899,-57.0,9107.0,71178,0.0
6900,-57.0,9107.0,71178,0.0
6902,-57.5,9107.0,71178,-0.5
6905,-57.0,9107.0,71178,0.5
6907,-57.0,9107.0,71194,0.0
6908,-57.0,9107.0,71194,0.0
6911,-57.5,9107.0,71194,-0.5
6912,-57.0,9107.0,71194,0.5
6914,-57.0,9107.0,71194,0.0
6916,-57.0,9107.0,71209,0.0
6918,-57.5,9107.0,71428,-0.5
6921,-57.5,9107.0,71428,0.0
6923,-57.5,9107.0,71428,0.0
6924,-58.0,9107.0,71428,-0.5
6926,-57.5,9107.0,71444,0.5
6929,-57.5,9107.0,71444,0.0
6931,-57.5,9107.0,71444,0.0
6933,-57.0,9107.0,71444,0.5
6934,-57.5,9107.0,71444,-0.5
6937,-57.5,9107.0,71444,0.0
6938,-57.5,9107.0,71444,0.0
6941,-57.0,9107.0,71459,0.5
6942,-57.5,9107.0,71678,-0.5
6944,-57.5,9107.0,71678,0.0
6946,-57.0,9107.0,71678,0.5
6949,-57.0,9107.0,71678,0.0
6950,-57.5,9107.0,71678,-0.5
6953,-57.0,9107.0,71678,0.5
6954,-57.0,9107.0,71678,0.0
6957,-57.0,9107.0,71678,0.0
6958,-57.0,9107.0,71678,0.0
6961,-57.0,9107.0,71694,0.0
6962,-57.0,9107.0,71694,0.0
6964,-57.0,9107.0,71709,0.0
6966,-57.5,9107.0,71912,-0.5
6968,-57.0,9107.0,71912,0.5
6971,-52.5,9107.0,71928,4.5
6973,-52.0,9107.0,71928,0.5
6975,-52.0,9107.0,71928,0.0
6976,-52.5,9107.0,71928,-0.5
6979,-53.0,9107.0,71928,-0.5
6980,-53.0,9107.0,71928,0.0
6982,-53.5,9107.0,71928,-0.5
6984,-53.5,9107.0,71928,0.0
6986,-53.0,9107.0,71928,0.5
6988,-53.5,9107.0,71959,-0.5
6991,-53.5,9107.0,71959,0.0
6993,-53.5,9107.0,72193,0.0
6995,-54.0,9107.0,72193,-0.5
6996,-54.0,9107.0,72193,0.0
6999,-53.5,9107.0,72209,0.5
7001,-53.5,9107.0,72209,0.0
7003,-53.5,9107.0,72209,0.0
7005,-53.5,9107.0,72209,0.0
