,RSS,Epc,time,diff
5495,-63.0,9107,60157,
5497,-63.5,9107,60160,-0.5
5498,-63.5,9107,60161,0.0
5501,-63.0,9107,60163,0.5
5503,-64.0,9107,60164,-1.0
5504,-63.5,9107,60164,0.5
5506,-63.5,9107,60168,0.0
5509,-63.5,9107,60170,0.0
5510,-63.5,9107,60170,0.0
5512,-64.0,9107,60172,-0.5
5515,-63.0,9107,60173,1.0
5517,-63.5,9107,60203,-0.5
5518,-63.5,9107,60204,0.0
5520,-63.5,9107,60421,0.0
5523,-63.5,9107,60426,0.0
5525,-63.5,9107,60428,0.0
5527,-63.5,9107,60429,0.0
5529,-62.5,9107,60430,1.0
5531,-64.0,9107,60435,-1.5
5532,-64.0,9107,60436,0.0
5534,-64.0,9107,60437,0.0
5537,-64.0,9107,60439,0.0
5539,-63.0,9107,60441,1.0
5541,-63.5,9107,60442,-0.5
5543,-63.5,9107,60450,0.0
5545,-63.5,9107,60679,0.0
5546,-64.0,9107,60681,-0.5
5548,-64.0,9107,60683,0.0
5551,-63.5,9107,60687,0.5
5553,-64.0,9107,60693,-0.5
5555,-64.0,9107,60696,0.0
5557,-63.5,9107,60697,0.5
5559,-64.5,9107,60705,-1.0
5560,-64.0,9107,60706,0.5
5563,-63.5,9107,60709,0.5
5565,-64.0,9107,60710,-0.5
5567,-63.0,9107,60714,1.0
5569,-63.5,9107,60926,-0.5
5571,-63.5,9107,60929,0.0
5573,-62.5,9107,60930,1.0
5575,-64.0,9107,60931,-1.5
5577,-63.0,9107,60933,1.0
5579,-63.0,9107,60934,0.0
5581,-63.5,9107,60938,-0.5
5583,-64.5,9107,60940,-1.0
5585,-63.5,9107,60941,1.0
5586,-63.5,9107,60943,0.0
5589,-63.5,9107,60948,0.0
5590,-63.5,9107,60950,0.0
5592,-64.0,9107,61169,-0.5
5595,-63.5,9107,61176,0.5
5597,-63.5,9107,61179,0.0
5599,-64.0,9107,61186,-0.5
5601,-63.5,9107,61189,0.5
5603,-63.5,9107,61194,0.0
5605,-63.0,9107,61196,0.5
5606,-63.5,9107,61197,-0.5
5609,-64.0,9107,61199,-0.5
5611,-64.0,9107,61201,0.0
5612,-63.5,9107,61204,0.5
5615,-63.5,9107,61210,0.0
5616,-64.0,9107,61414,-0.5
