,RSS,Epc,time,diff
4037,-55.0,9107,45167,
4038,-55.5,9107,45169,-0.5
4041,-55.0,9107,45174,0.5
4043,-55.0,9107,45175,0.0
4044,-55.0,9107,45177,0.0
4047,-55.0,9107,45184,0.0
4049,-55.0,9107,45185,0.0
4051,-55.5,9107,45192,-0.5
4053,-55.0,9107,45194,0.5
4055,-55.0,9107,45196,0.0
4056,-55.0,9107,45196,0.0
4058,-55.5,9107,45201,-0.5
4060,-55.5,9107,45415,0.0
4063,-55.0,9107,45417,0.5
4065,-55.0,9107,45420,0.0
4066,-55.0,9107,45423,0.0
4068,-55.5,9107,45425,-0.5
4071,-55.5,9107,45427,0.0
4073,-55.0,9107,45430,0.5
4074,-55.5,9107,45431,-0.5
4076,-55.0,9107,45436,0.5
4078,-55.5,9107,45438,-0.5
4080,-55.0,9107,45442,0.5
4083,-56.0,9107,45461,-1.0
4084,-55.0,9107,45675,1.0
4087,-55.5,9107,45680,-0.5
4089,-55.5,9107,45682,0.0
4090,-55.0,9107,45683,0.5
4093,-55.5,9107,45685,-0.5
4095,-55.0,9107,45690,0.5
4097,-55.5,9107,45692,-0.5
4098,-55.0,9107,45692,0.5
4101,-55.5,9107,45694,-0.5
4103,-55.5,9107,45696,0.0
4105,-55.5,9107,45700,0.0
4106,-55.0,9107,45701,0.5
4108,-55.5,9107,45915,-0.5
4111,-55.0,9107,45920,0.5
4113,-55.0,9107,45921,0.0
4114,-55.0,9107,45922,0.0
4116,-55.5,9107,45924,-0.5
4119,-55.0,9107,45928,0.5
4120,-55.0,9107,45930,0.0
4123,-55.0,9107,45932,0.0
4125,-55.5,9107,45933,-0.5
4126,-55.0,9107,45934,0.5
4128,-55.0,9107,45935,0.0
4130,-55.5,9107,45950,-0.5
4133,-55.0,9107,46169,0.5
4135,-55.5,9107,46170,-0.5
4136,-55.0,9107,46171,0.5
4139,-55.5,9107,46178,-0.5
4141,-55.0,9107,46179,0.5
4143,-55.5,9107,46181,-0.5
4144,-55.0,9107,46182,0.5
4146,-55.0,9107,46185,0.0
4148,-55.5,9107,46188,-0.5
4151,-55.0,9107,46191,0.5
4152,-55.0,9107,46191,0.0
4155,-55.5,9107,46201,-0.5
4156,-55.0,9107,46408,0.5
4159,-55.0,9107,46412,0.0
4161,-55.5,9107,46414,-0.5
4163,-55.5,9107,46415,0.0
4165,-55.0,9107,46416,0.5
4167,-55.5,9107,46420,-0.5
4169,-55.5,9107,46423,0.0
4170,-55.5,9107,46424,0.0
4173,-55.5,9107,46426,0.0
4174,-55.0,9107,46427,0.5
4176,-55.5,9107,46428,-0.5
4178,-55.0,9107,46461,0.5
4181,-55.0,9107,46469,0.0
4183,-55.0,9107,46678,0.0
4184,-54.5,9107,46680,0.5
4186,-49.0,9107,46683,5.5
4188,-48.0,9107,46684,1.0
4190,-47.5,9107,46686,0.5
4192,-48.0,9107,46692,-0.5
4194,-48.5,9107,46694,-0.5
4197,-48.0,9107,46696,0.5
4199,-48.5,9107,46697,-0.5
4200,-48.5,9107,46700,0.0
4203,-48.5,9107,46703,0.0
4205,-48.5,9107,46705,0.0
4207,-49.0,9107,46920,-0.5
4209,-48.5,9107,46924,0.5
4210,-48.5,9107,46927,0.0
4212,-49.0,9107,46928,-0.5
4215,-48.5,9107,46930,0.5
4217,-49.0,9107,46932,-0.5
4219,-48.5,9107,46933,0.5
4220,-49.0,9107,46936,-0.5
4223,-48.5,9107,46940,0.5
4225,-49.0,9107,46942,-0.5
4226,-49.0,9107,46942,0.0
4228,-49.0,9107,46950,0.0
4230,-49.0,9107,47171,0.0
4233,-49.0,9107,47176,0.0
4234,-49.0,9107,47177,0.0
4236,-48.5,9107,47178,0.5
4239,-48.5,9107,47180,0.0
4241,-48.5,9107,47184,0.0
4242,-48.5,9107,47186,0.0
4244,-48.5,9107,47189,0.0
4247,-48.5,9107,47191,0.0
4249,-49.0,9107,47194,-0.5
4250,-49.0,9107,47195,0.0
4252,-49.0,9107,47200,0.0
4254,-49.5,9107,47415,-0.5
4257,-49.0,9107,47420,0.5
