,RSS,Epc,time,diff
6469,-62.5,9107,70155,
6470,-62.0,9107,70158,0.5
6472,-62.0,9107,70159,0.0
6474,-62.5,9107,70162,-0.5
6477,-62.5,9107,70169,0.0
6479,-62.0,9107,70172,0.5
6480,-62.0,9107,70172,0.0
6482,-62.0,9107,70175,0.0
6484,-62.5,9107,70178,-0.5
6487,-62.0,9107,70182,0.5
6489,-61.5,9107,70185,0.5
6491,-62.5,9107,70199,-1.0
6493,-62.5,9107,70200,0.0
6494,-61.5,9107,70420,1.0
6496,-62.0,9107,70423,-0.5
6498,-62.0,9107,70425,0.0
6501,-62.5,9107,70427,-0.5
6503,-62.0,9107,70428,0.5
6504,-62.5,9107,70429,-0.5
6507,-62.0,9107,70435,0.5
6508,-63.0,9107,70435,-1.0
6510,-61.5,9107,70437,1.5
6512,-62.0,9107,70438,-0.5
6514,-62.5,9107,70439,-0.5
6517,-62.0,9107,70448,0.5
6519,-62.5,9107,70667,-0.5
6521,-62.0,9107,70669,0.5
6522,-61.5,9107,70669,0.5
6524,-62.5,9107,70671,-1.0
6526,-62.0,9107,70672,0.5
6528,-62.0,9107,70674,0.0
6530,-62.5,9107,70678,-0.5
6532,-62.5,9107,70679,0.0
6535,-61.5,9107,70681,1.0
6536,-62.0,9107,70682,-0.5
6538,-62.0,9107,70683,0.0
6541,-61.5,9107,70699,0.5
6543,-62.5,9107,70912,-1.0
6544,-62.0,9107,70915,0.5
6547,-62.5,9107,70917,-0.5
6549,-62.5,9107,70918,0.0
6551,-62.0,9107,70920,0.5
6553,-62.0,9107,70921,0.0
6554,-62.0,9107,70924,0.0
6556,-62.0,9107,70927,0.0
6559,-62.5,9107,70930,-0.5
6561,-62.5,9107,70931,0.0
6562,-62.5,9107,70932,0.0
6564,-62.5,9107,70948,0.0
6566,-62.5,9107,71157,0.0
6568,-62.5,9107,71161,0.0
6570,-62.0,9107,71162,0.5
6573,-62.0,9107,71164,0.0
6574,-62.5,9107,71164,-0.5
6577,-62.5,9107,71166,0.0
6579,-62.0,9107,71171,0.5
6580,-62.5,9107,71171,-0.5
6582,-62.5,9107,71173,0.0
6585,-62.5,9107,71175,0.0
6587,-62.5,9107,71177,0.0
6589,-62.0,9107,71208,0.5
6590,-62.0,9107,71211,0.0
6593,-62.5,9107,71433,-0.5
6595,-62.5,9107,71440,0.0
6596,-62.5,9107,71440,0.0
6598,-63.0,9107,71444,-0.5
6600,-62.5,9107,71445,0.5
6603,-62.0,9107,71446,0.5
6605,-62.0,9107,71448,0.0
6607,-63.0,9107,71449,-1.0
6609,-62.5,9107,71453,0.5
6611,-62.0,9107,71455,0.5
6613,-62.0,9107,71456,0.0
6615,-62.5,9107,71650,-0.5
6616,-62.0,9107,71652,0.5
6619,-62.5,9107,71654,-0.5
6621,-63.0,9107,71655,-0.5
6622,-62.0,9107,71656,1.0
6624,-62.5,9107,71657,-0.5
6626,-63.0,9107,71660,-0.5
6628,-61.5,9107,71664,1.5
6631,-62.0,9107,71665,-0.5
6633,-62.0,9107,71666,0.0
6635,-62.0,9107,71668,0.0
6636,-62.0,9107,71698,0.0
6638,-62.0,9107,71706,0.0
6641,-61.5,9107,71916,0.5
6643,-62.0,9107,71919,-0.5
6644,-62.0,9107,71920,0.0
6646,-61.5,9107,71921,0.5
6649,-62.0,9107,71923,-0.5
6651,-60.5,9107,71924,1.5
6653,-61.0,9107,71925,-0.5
6655,-60.5,9107,71929,0.5
6657,-61.0,9107,71931,-0.5
6659,-61.0,9107,71932,0.0
6661,-61.0,9107,71933,0.0
6663,-60.5,9107,71949,0.5
6664,-61.0,9107,72162,-0.5
6666,-60.5,9107,72167,0.5
6669,-60.5,9107,72170,0.0
6670,-61.0,9107,72170,-0.5
6673,-61.0,9107,72172,0.0
6675,-60.5,9107,72175,0.5
6677,-60.5,9107,72179,0.0
6679,-61.0,9107,72181,-0.5
6680,-61.0,9107,72182,0.0
6682,-60.5,9107,72183,0.5
6684,-60.5,9107,72187,0.0
6687,-60.5,9107,72198,0.0
6688,-59.5,9107,72408,1.0
6690,-60.5,9107,72412,-1.0
6693,-60.5,9107,72414,0.0
6695,-60.0,9107,72416,0.5
6696,-60.5,9107,72416,-0.5
6699,-60.5,9107,72421,0.0
6701,-60.5,9107,72423,0.0
6702,-60.0,9107,72424,0.5
6704,-60.5,9107,72426,-0.5
6706,-60.0,9107,72427,0.5
6708,-60.5,9107,72429,-0.5
6710,-60.5,9107,72448,0.0
6713,-60.0,9107,72662,0.5
6714,-60.0,9107,72662,0.0
6717,-60.0,9107,72664,0.0
6718,-60.0,9107,72665,0.0
6720,-60.0,9107,72666,0.0
6722,-59.0,9107,72668,1.0
6724,-59.5,9107,72669,-0.5
6726,-60.0,9107,72673,-0.5
6728,-60.0,9107,72674,0.0
6731,-59.5,9107,72676,0.5
6733,-59.5,9107,72678,0.0
6734,-59.0,9107,72697,0.5
6736,-60.0,9107,72904,-1.0
6738,-60.0,9107,72908,0.0
6741,-59.5,9107,72909,0.5
6743,-60.0,9107,72911,-0.5
6745,-59.5,9107,72915,0.5
6747,-60.0,9107,72916,-0.5
6749,-60.0,9107,72917,0.0
6751,-60.0,9107,72918,0.0
6752,-60.0,9107,72919,0.0
6755,-59.5,9107,72921,0.5
6756,-60.5,9107,72923,-1.0
6759,-60.0,9107,72958,0.5
6761,-59.5,9107,72962,0.5
6762,-59.5,9107,73170,0.0
6764,-51.5,9107,73174,8.0
6767,-50.0,9107,73175,1.5
6769,-50.5,9107,73177,-0.5
6770,-50.5,9107,73177,0.0
6772,-50.5,9107,73178,0.0
6774,-51.0,9107,73180,-0.5
6776,-51.0,9107,73186,0.0
6779,-51.0,9107,73190,0.0
6781,-51.0,9107,73191,0.0
6782,-50.5,9107,73198,0.5
6785,-50.5,9107,73201,0.0
6786,-51.0,9107,73416,-0.5
6789,-50.5,9107,73422,0.5
6791,-50.5,9107,73423,0.0
6792,-51.0,9107,73423,-0.5
6794,-50.5,9107,73424,0.5
6796,-50.5,9107,73426,0.0
6798,-50.5,9107,73431,0.0
6800,-50.5,9107,73434,0.0
6802,-50.5,9107,73435,0.0
6805,-50.5,9107,73437,0.0
6806,-50.5,9107,73438,0.0
6809,-50.5,9107,73448,0.0
6810,-50.5,9107,73663,0.0
6812,-51.0,9107,73667,-0.5
6814,-50.5,9107,73668,0.5
6817,-50.5,9107,73673,0.0
6819,-51.0,9107,73675,-0.5
6821,-50.5,9107,73677,0.5
6823,-50.5,9107,73681,0.0
6825,-50.5,9107,73687,0.0
6826,-51.0,9107,73688,-0.5
6829,-51.0,9107,73690,0.0
6830,-51.0,9107,73695,0.0
6833,-51.0,9107,73698,0.0
6834,-51.0,9107,73911,0.0
6837,-51.0,9107,73917,0.0
6839,-51.0,9107,73918,0.0
6840,-51.0,9107,73918,0.0
6842,-51.0,9107,73920,0.0
6844,-51.5,9107,73925,-0.5
6847,-51.0,9107,73928,0.5
6849,-51.0,9107,73929,0.0
6850,-51.0,9107,73930,0.0
6852,-51.0,9107,73934,0.0
6854,-51.0,9107,73937,0.0
6857,-50.5,9107,73948,0.5
6858,-51.0,9107,74154,-0.5
6861,-51.0,9107,74158,0.0
6862,-51.0,9107,74162,0.0
6864,-51.0,9107,74163,0.0
6866,-51.0,9107,74164,0.0
6869,-51.0,9107,74166,0.0
6870,-51.0,9107,74166,0.0
6872,-51.0,9107,74167,0.0
6875,-51.5,9107,74172,-0.5
6877,-51.5,9107,74174,0.0
6879,-51.5,9107,74176,0.0
6880,-51.5,9107,74207,0.0
6882,-51.5,9107,74211,0.0
6884,-52.0,9107,74419,-0.5
6887,-51.5,9107,74423,0.5
6889,-52.0,9107,74425,-0.5
6891,-52.0,9107,74426,0.0
6893,-51.5,9107,74427,0.5
6894,-52.0,9107,74428,-0.5
6896,-51.5,9107,74432,0.5
6898,-52.0,9107,74435,-0.5
6901,-52.0,9107,74438,0.0
6902,-52.0,9107,74440,0.0
6905,-52.0,9107,74447,0.0
6907,-52.0,9107,74457,0.0
6909,-52.0,9107,74666,0.0
6910,-52.0,9107,74669,0.0
6913,-52.0,9107,74671,0.0
6914,-52.0,9107,74672,0.0
6916,-52.0,9107,74673,0.0
6919,-52.0,9107,74681,0.0
6920,-52.5,9107,74681,-0.5
6922,-52.5,9107,74682,0.0
6925,-52.0,9107,74684,0.5
6926,-52.5,9107,74685,-0.5
6928,-52.0,9107,74687,0.5
6930,-52.5,9107,74697,-0.5
6933,-52.5,9107,74913,0.0
6934,-52.5,9107,74916,0.0
6937,-52.5,9107,74917,0.0
6938,-52.5,9107,74918,0.0
6940,-52.5,9107,74919,0.0
6942,-52.5,9107,74920,0.0
6944,-52.5,9107,74922,0.0
6947,-52.5,9107,74928,0.0
6949,-52.5,9107,74929,0.0
6951,-52.5,9107,74930,0.0
6952,-52.5,9107,74931,0.0
6955,-53.0,9107,74951,-0.5
6956,-53.0,9107,75155,0.0
6959,-53.0,9107,75160,0.0
6961,-53.0,9107,75161,0.0
6962,-53.0,9107,75161,0.0
6965,-53.0,9107,75163,0.0
6967,-53.0,9107,75164,0.0
6968,-53.0,9107,75166,0.0
6970,-53.0,9107,75169,0.0
6972,-53.0,9107,75171,0.0
6975,-53.0,9107,75172,0.0
6976,-53.5,9107,75173,-0.5
6978,-53.5,9107,75197,0.0
6981,-53.5,9107,75204,0.0
6982,-53.5,9107,75433,0.0
6984,-53.5,9107,75436,0.0
6986,-53.5,9107,75437,0.0
6989,-53.5,9107,75439,0.0
6990,-55.0,9107,75440,-1.5
6992,-54.0,9107,75445,1.0
6995,-54.0,9107,75447,0.0
6996,-54.0,9107,75447,0.0
6999,-54.0,9107,75450,0.0
7000,-54.5,9107,75450,-0.5
7002,-54.5,9107,75454,0.0
7005,-54.5,9107,75665,0.0
7006,-54.5,9107,75667,0.0
7008,-54.5,9107,75668,0.0
7010,-55.0,9107,75671,-0.5
7012,-55.0,9107,75674,0.0
7015,-55.0,9107,75676,0.0
7017,-55.0,9107,75678,0.0
7018,-55.0,9107,75679,0.0
7020,-56.0,9107,75683,-1.0
7022,-56.5,9107,75686,-0.5
7025,-56.5,9107,75688,0.0
7026,-57.5,9107,75698,-1.0
7028,-58.0,9107,75903,-0.5
7030,-58.5,9107,75904,-0.5
7032,-59.0,9107,75906,-0.5
7034,-60.0,9107,75910,-1.0
7037,-60.5,9107,75912,-0.5
7038,-60.5,9107,75912,0.0
7040,-61.0,9107,75913,-0.5
7043,-61.0,9107,75915,0.0
7044,-62.0,9107,75916,-1.0
7047,-62.0,9107,75917,0.0
7049,-62.5,9107,75921,-0.5
7050,-62.0,9107,75957,0.5
7052,-62.0,9107,75961,0.0
7054,-62.0,9107,76169,0.0
7057,-62.5,9107,76175,-0.5
7058,-62.0,9107,76175,0.5
7060,-61.5,9107,76178,0.5
7062,-62.0,9107,76182,-0.5
7064,-61.5,9107,76186,0.5
7067,-61.5,9107,76189,0.0
7068,-61.0,9107,76190,0.5
7071,-61.0,9107,76197,0.0
7073,-60.5,9107,76198,0.5
