,RSS,Epc,time,diff
3399,-56.0,9107,35178,
3402,-56.0,9107,35178,0.0
3403,-56.0,9107,35178,0.0
3405,-56.5,9107,35178,-0.5
3407,-56.0,9107,35178,0.5
3409,-56.0,9107,35178,0.0
3412,-56.0,9107,35193,0.0
3413,-56.0,9107,35193,0.0
3415,-56.0,9107,35193,0.0
3417,-56.5,9107,35193,-0.5
3420,-56.0,9107,35193,0.5
3422,-56.0,9107,35209,0.0
3423,-56.0,9107,35428,0.0
3425,-56.5,9107,35428,-0.5
3427,-56.0,9107,35428,0.5
3430,-56.5,9107,35428,-0.5
3431,-56.0,9107,35428,0.5
3434,-56.5,9107,35428,-0.5
3436,-56.5,9107,35428,0.0
3438,-56.0,9107,35428,0.5
3440,-56.0,9107,35443,0.0
3441,-56.5,9107,35443,-0.5
3444,-56.0,9107,35443,0.5
3446,-56.5,9107,35459,-0.5
3448,-56.0,9107,35677,0.5
3450,-56.5,9107,35677,-0.5
3451,-56.5,9107,35677,0.0
3454,-56.0,9107,35677,0.5
3455,-56.5,9107,35677,-0.5
3458,-56.5,9107,35693,0.0
3459,-56.5,9107,35693,0.0
3461,-56.5,9107,35693,0.0
3463,-56.5,9107,35693,0.0
3466,-56.5,9107,35693,0.0
3467,-56.5,9107,35693,0.0
3470,-56.5,9107,35709,0.0
3471,-56.0,9107,35912,0.5
3473,-56.5,9107,35912,-0.5
3475,-56.5,9107,35927,0.0
3478,-56.5,9107,35927,0.0
3480,-56.5,9107,35927,0.0
3482,-56.5,9107,35927,0.0
3484,-56.5,9107,35927,0.0
3486,-56.5,9107,35927,0.0
3487,-56.5,9107,35927,0.0
3489,-56.5,9107,35927,0.0
3491,-56.5,9107,35943,0.0
3493,-56.5,9107,35959,0.0
3496,-56.5,9107,36163,0.0
3497,-56.5,9107,36163,0.0
3499,-56.5,9107,36179,0.0
3502,-57.0,9107,36179,-0.5
3504,-56.5,9107,36179,0.5
3505,-56.5,9107,36179,0.0
3508,-57.0,9107,36179,-0.5
3510,-57.0,9107,36179,0.0
3511,-57.5,9107,36179,-0.5
3514,-57.0,9107,36179,0.5
3516,-57.5,9107,36179,-0.5
3518,-57.5,9107,36210,0.0
3520,-57.5,9107,36414,0.0
3521,-57.5,9107,36414,0.0
3524,-57.5,9107,36414,0.0
3525,-57.5,9107,36414,0.0
3528,-57.0,9107,36429,0.5
3529,-57.0,9107,36429,0.0
3532,-57.0,9107,36429,0.0
3534,-56.5,9107,36429,0.5
3536,-56.5,9107,36429,0.0
3538,-56.0,9107,36429,0.5
3540,-56.0,9107,36429,0.0
3541,-55.5,9107,36460,0.5
3544,-55.5,9107,36460,0.0
3545,-55.5,9107,36695,0.0
3548,-55.5,9107,36695,0.0
3550,-56.0,9107,36695,-0.5
3552,-57.0,9107,36695,-1.0
3554,-57.0,9107,36695,0.0
3555,-57.0,9107,36695,0.0
3558,-57.0,9107,36695,0.0
3559,-56.5,9107,36695,0.5
3561,-56.0,9107,36710,0.5
3563,-55.5,9107,36710,0.5
3566,-55.5,9107,36710,0.0
3567,-55.5,9107,36913,0.0
3570,-55.5,9107,36929,0.0
3571,-56.0,9107,36929,-0.5
3573,-56.0,9107,36929,0.0
3575,-56.5,9107,36929,-0.5
3577,-56.5,9107,36929,0.0
3580,-57.0,9107,36929,-0.5
3582,-57.0,9107,36929,0.0
