,RSS,Epc,time,diff
5140,-62.0,9107,53167,
5142,-62.0,9107,53167,0.0
5144,-61.0,9107,53167,1.0
5146,-62.0,9107,53167,-1.0
5147,-62.0,9107,53167,0.0
5150,-61.5,9107,53183,0.5
5151,-61.5,9107,53183,0.0
5153,-61.0,9107,53183,0.5
5155,-61.5,9107,53183,-0.5
5158,-62.0,9107,53183,-0.5
5160,-62.0,9107,53183,0.0
5162,-61.5,9107,53199,0.5
5164,-61.0,9107,53433,0.5
5165,-61.0,9107,53433,0.0
5168,-62.0,9107,53433,-1.0
5169,-62.0,9107,53433,0.0
5171,-61.5,9107,53433,0.5
5174,-61.5,9107,53449,0.0
5175,-61.5,9107,53449,0.0
5177,-62.0,9107,53449,-0.5
5179,-61.5,9107,53449,0.5
5181,-61.5,9107,53449,0.0
5184,-61.5,9107,53449,0.0
5185,-61.5,9107,53449,0.0
5187,-61.5,9107,53683,0.0
5189,-61.5,9107,53747,0.0
5192,-61.0,9107,53825,0.5
5194,-61.5,9107,53856,-0.5
5196,-61.5,9107,53887,0.0
5197,-62.0,9107,53903,-0.5
5199,-61.0,9107,53934,1.0
5201,-61.5,9107,53966,-0.5
5203,-61.5,9107,53981,0.0
5206,-61.5,9107,53997,0.0
5208,-61.5,9107,54044,0.0
5209,-61.5,9107,54059,0.0
5212,-61.5,9107,54059,0.0
5214,-61.5,9107,54075,0.0
5215,-61.0,9107,54075,0.5
5218,-61.0,9107,54091,0.0
5219,-61.5,9107,54091,-0.5
5222,-61.0,9107,54106,0.5
5224,-61.5,9107,54106,-0.5
5225,-61.5,9107,54122,0.0
5227,-61.0,9107,54169,0.5
5230,-61.5,9107,54200,-0.5
5232,-61.5,9107,54247,0.0
5234,-61.0,9107,54309,0.5
5235,-61.5,9107,54309,-0.5
5237,-61.5,9107,54325,0.0
5239,-61.0,9107,54340,0.5
5241,-61.0,9107,54340,0.0
5244,-61.0,9107,54387,0.0
5245,-60.5,9107,54387,0.5
5248,-61.0,9107,54419,-0.5
5250,-61.0,9107,54419,0.0
5252,-60.5,9107,54434,0.5
5254,-61.0,9107,54465,-0.5
5255,-60.5,9107,54497,0.5
5258,-60.0,9107,54544,0.5
5260,-60.5,9107,54669,-0.5
5262,-60.5,9107,54715,0.0
5263,-60.0,9107,54715,0.5
5266,-60.0,9107,54809,0.0
5267,-60.0,9107,54840,0.0
5270,-59.5,9107,54950,0.5
5271,-59.5,9107,54965,0.0
5274,-60.0,9107,55059,-0.5
5276,-59.5,9107,55122,0.5
5277,-59.5,9107,55137,0.0
5280,-59.0,9107,55200,0.5
5281,-59.0,9107,55246,0.0
5283,-59.5,9107,55278,-0.5
5286,-59.0,9107,55309,0.5
5287,-59.5,9107,55325,-0.5
5290,-59.5,9107,55418,0.0
5291,-59.0,9107,55418,0.5
5293,-59.5,9107,55450,-0.5
5296,-58.5,9107,55528,1.0
5297,-59.5,9107,55528,-1.0
5300,-59.5,9107,55559,0.0
5301,-59.0,9107,55590,0.5
5303,-58.5,9107,55653,0.5
5306,-59.0,9107,55715,-0.5
5308,-59.5,9107,55762,-0.5
5309,-59.0,9107,55778,0.5
5312,-59.0,9107,55809,0.0
5314,-59.0,9107,55840,0.0
5315,-59.0,9107,55856,0.0
5318,-60.0,9107,55903,-1.0
5319,-59.5,9107,55918,0.5
5321,-59.0,9107,55934,0.5
5324,-59.5,9107,55949,-0.5
5325,-59.5,9107,55965,0.0
5328,-59.5,9107,55996,0.0
5330,-59.5,9107,56012,0.0
5331,-59.5,9107,56012,0.0
5333,-59.0,9107,56028,0.5
5335,-60.0,9107,56043,-1.0
5337,-59.5,9107,56059,0.5
5339,-60.0,9107,56059,-0.5
5342,-60.0,9107,56074,0.0
5343,-59.5,9107,56074,0.5
5346,-59.5,9107,56074,0.0
5348,-59.5,9107,56074,0.0
5350,-59.5,9107,56074,0.0
5351,-60.0,9107,56074,-0.5
5354,-60.0,9107,56074,0.0
5355,-60.0,9107,56074,0.0
5357,-60.0,9107,56090,0.0
5359,-60.5,9107,56090,-0.5
5362,-60.0,9107,56090,0.5
5363,-60.0,9107,56090,0.0
5366,-60.0,9107,56090,0.0
5367,-60.5,9107,56090,-0.5
5369,-60.0,9107,56106,0.5
5372,-59.5,9107,56106,0.5
5374,-60.5,9107,56106,-1.0
5376,-61.0,9107,56106,-0.5
5378,-60.5,9107,56106,0.5
5379,-61.5,9107,56106,-1.0
5382,-61.5,9107,56121,0.0
5384,-61.0,9107,56121,0.5
5386,-62.0,9107,56121,-1.0
5387,-62.0,9107,56121,0.0
5389,-62.0,9107,56121,0.0
5392,-62.0,9107,56137,0.0
5394,-62.0,9107,56137,0.0
5396,-62.5,9107,56137,-0.5
5397,-62.5,9107,56137,0.0
5399,-62.5,9107,56137,0.0
5402,-63.0,9107,56153,-0.5
5403,-62.5,9107,56168,0.5
5405,-62.5,9107,56168,0.0
5408,-61.5,9107,56215,1.0
5410,-61.5,9107,56215,0.0
5412,-61.5,9107,56231,0.0
5414,-60.5,9107,56231,1.0
5415,-60.5,9107,56231,0.0
5418,-60.0,9107,56246,0.5
5420,-59.5,9107,56246,0.5
5421,-59.5,9107,56246,0.0
5424,-59.0,9107,56246,0.5
5426,-59.0,9107,56246,0.0
5428,-58.5,9107,56246,0.5
5429,-58.0,9107,56246,0.5
5431,-57.5,9107,56246,0.5
5433,-57.0,9107,56246,0.5
5435,-57.0,9107,56262,0.0
5438,-56.5,9107,56262,0.5
5439,-56.0,9107,56262,0.5
5441,-55.5,9107,56262,0.5
5443,-55.5,9107,56262,0.0
5445,-55.0,9107,56262,0.5
5447,-54.5,9107,56262,0.5
5450,-54.5,9107,56278,0.0
5451,-54.5,9107,56278,0.0
5453,-55.0,9107,56278,-0.5
5455,-54.5,9107,56402,0.5
5457,-54.5,9107,56418,0.0
5459,-54.5,9107,56418,0.0
5462,-54.0,9107,56418,0.5
5464,-54.0,9107,56418,0.0
5465,-54.0,9107,56418,0.0
5467,-54.0,9107,56418,0.0
5470,-54.0,9107,56418,0.0
5471,-53.5,9107,56418,0.5
5474,-54.0,9107,56418,-0.5
5476,-53.5,9107,56434,0.5
5478,-53.5,9107,56449,0.0
5480,-54.0,9107,56449,-0.5
5481,-53.5,9107,56684,0.5
5484,-54.0,9107,56684,-0.5
5486,-53.5,9107,56684,0.5
5487,-53.5,9107,56684,0.0
5490,-53.5,9107,56684,0.0
5491,-53.5,9107,56684,0.0
5493,-53.5,9107,56684,0.0
5495,-53.5,9107,56684,0.0
5498,-53.5,9107,56699,0.0
5500,-53.5,9107,56699,0.0
5502,-53.5,9107,56699,0.0
5503,-53.5,9107,56699,0.0
5505,-53.5,9107,56918,0.0
5507,-53.5,9107,56934,0.0
5510,-53.5,9107,56934,0.0
5512,-53.5,9107,56934,0.0
5514,-53.5,9107,56934,0.0
5516,-53.5,9107,56934,0.0
5518,-53.0,9107,56934,0.5
5520,-53.0,9107,56949,0.0
5522,-53.0,9107,56949,0.0
5523,-53.5,9107,56949,-0.5
5526,-53.0,9107,56949,0.5
5528,-53.0,9107,56949,0.0
5529,-53.0,9107,57168,0.0
5532,-53.0,9107,57168,0.0
5533,-53.0,9107,57168,0.0
5535,-53.0,9107,57168,0.0
5537,-53.0,9107,57184,0.0
5540,-53.0,9107,57184,0.0
5541,-53.0,9107,57184,0.0
5543,-53.0,9107,57184,0.0
5546,-53.0,9107,57184,0.0
5547,-53.0,9107,57184,0.0
5550,-53.0,9107,57184,0.0
5551,-53.0,9107,57199,0.0
5553,-53.0,9107,57418,0.0
5555,-52.5,9107,57433,0.5
5558,-53.0,9107,57433,-0.5
5559,-52.5,9107,57433,0.5
5561,-52.5,9107,57433,0.0
5563,-52.5,9107,57433,0.0
5565,-52.5,9107,57433,0.0
5568,-52.0,9107,57433,0.5
5569,-52.0,9107,57433,0.0
5572,-52.0,9107,57433,0.0
5573,-52.0,9107,57433,0.0
5575,-51.5,9107,57449,0.5
5578,-51.5,9107,57668,0.0
5579,-51.5,9107,57668,0.0
5582,-52.0,9107,57668,-0.5
5583,-51.5,9107,57668,0.5
5585,-51.5,9107,57668,0.0
5588,-51.5,9107,57668,0.0
5590,-51.5,9107,57683,0.0
5592,-51.5,9107,57683,0.0
5594,-51.0,9107,57683,0.5
5596,-51.5,9107,57683,-0.5
5598,-51.0,9107,57683,0.5
5599,-51.0,9107,57699,0.0
5602,-51.0,9107,57918,0.0
5604,-51.0,9107,57918,0.0
5606,-51.0,9107,57918,0.0
5607,-50.5,9107,57918,0.5
5610,-50.5,9107,57918,0.0
5612,-51.0,9107,57918,-0.5
5614,-51.0,9107,57918,0.0
5615,-51.0,9107,57918,0.0
5617,-51.0,9107,57933,0.0
5620,-51.0,9107,57933,0.0
5621,-51.0,9107,57933,0.0
5624,-50.5,9107,57949,0.5
5626,-57.0,9107,58168,-6.5
5627,-60.5,9107,58168,-3.5
5630,-60.5,9107,58168,0.0
5632,-60.5,9107,58183,0.0
5634,-61.0,9107,58183,-0.5
5636,-61.0,9107,58183,0.0
5638,-61.0,9107,58183,0.0
5640,-61.0,9107,58183,0.0
5641,-61.0,9107,58183,0.0
5644,-61.0,9107,58183,0.0
5646,-60.5,9107,58183,0.5
5648,-60.0,9107,58418,0.5
5650,-60.0,9107,58418,0.0
5651,-60.0,9107,58418,0.0
5653,-60.5,9107,58418,-0.5
5655,-60.0,9107,58418,0.5
5658,-60.0,9107,58418,0.0
5659,-60.5,9107,58418,-0.5
5661,-60.0,9107,58418,0.5
5664,-60.0,9107,58433,0.0
5666,-61.0,9107,58433,-1.0
5667,-60.5,9107,58433,0.5
5669,-61.5,9107,58449,-1.0
5672,-60.5,9107,58652,1.0
5673,-60.5,9107,58668,0.0
5675,-61.0,9107,58668,-0.5
5677,-61.5,9107,58668,-0.5
5680,-61.0,9107,58668,0.5
5681,-61.0,9107,58668,0.0
5684,-61.0,9107,58668,0.0
5686,-61.5,9107,58668,-0.5
5687,-61.5,9107,58668,0.0
5690,-61.5,9107,58668,0.0
5692,-61.0,9107,58668,0.5
5693,-61.0,9107,58699,0.0
5696,-61.0,9107,58699,0.0
5698,-61.0,9107,58918,0.0
5700,-61.0,9107,58918,0.0
5701,-61.0,9107,58918,0.0
5703,-61.5,9107,58933,-0.5
5706,-61.0,9107,58933,0.5
5707,-61.5,9107,58933,-0.5
5710,-60.5,9107,58933,1.0
5712,-61.0,9107,58933,-0.5
5714,-61.0,9107,58933,0.0
5716,-61.5,9107,58933,-0.5
5718,-61.5,9107,58933,0.0
5719,-61.0,9107,58949,0.5
5721,-61.5,9107,59167,-0.5
5723,-61.0,9107,59167,0.5
5726,-62.0,9107,59167,-1.0
5728,-62.0,9107,59183,0.0
5729,-62.0,9107,59183,0.0
5732,-62.0,9107,59183,0.0
5733,-62.0,9107,59183,0.0
5736,-62.0,9107,59183,0.0
5737,-61.5,9107,59183,0.5
5739,-62.0,9107,59183,-0.5
5742,-61.5,9107,59183,0.5
5744,-61.5,9107,59199,0.0
5745,-61.5,9107,59433,0.0
5747,-62.0,9107,59449,-0.5
5750,-62.0,9107,59449,0.0
5752,-61.5,9107,59449,0.5
5755,-62.5,9107,59449,-1.0
5756,-62.5,9107,59449,0.0
5759,-62.0,9107,59449,0.5
5760,-62.0,9107,59449,0.0
5762,-62.5,9107,59449,-0.5
5765,-62.0,9107,59449,0.5
5767,-62.0,9107,59449,0.0
5768,-62.5,9107,59667,-0.5
5771,-62.5,9107,59667,0.0
5773,-62.5,9107,59667,0.0
5775,-62.5,9107,59667,0.0
5776,-62.0,9107,59667,0.5
5779,-61.5,9107,59667,0.5
5780,-62.5,9107,59667,-1.0
5783,-62.5,9107,59683,0.0
5785,-62.0,9107,59683,0.5
5787,-62.0,9107,59683,0.0
5788,-61.5,9107,59683,0.5
5790,-62.5,9107,59699,-1.0
5793,-61.5,9107,59933,1.0
5794,-62.5,9107,59933,-1.0
5797,-62.0,9107,59933,0.5
5799,-62.5,9107,59933,-0.5
5801,-62.0,9107,59933,0.5
5803,-62.0,9107,59933,0.0
5806,-62.0,9107,59949,0.0
5808,-62.5,9107,59949,-0.5
5810,-62.0,9107,59949,0.5
5811,-62.5,9107,59949,-0.5
5813,-62.5,9107,59949,0.0
5816,-63.0,9107,59949,-0.5
5139,-56.0,9108,53167,
5141,-55.5,9108,53167,0.5
5143,-55.5,9108,53167,0.0
5145,-56.0,9108,53167,-0.5
5148,-56.0,9108,53183,0.0
5149,-55.5,9108,53183,0.5
5152,-55.5,9108,53183,0.0
5154,-56.0,9108,53183,-0.5
5156,-55.5,9108,53183,0.5
5157,-56.0,9108,53183,-0.5
5159,-56.0,9108,53183,0.0
5161,-55.5,9108,53199,0.5
5163,-55.5,9108,53433,0.0
5166,-55.5,9108,53433,0.0
5167,-55.5,9108,53433,0.0
5170,-55.5,9108,53433,0.0
