,RSS,Epc,time,diff
4460,-60.5,9107,46163,
4461,-62.0,9107,46163,-1.5
4464,-61.5,9107,46179,0.5
4466,-61.5,9107,46179,0.0
4468,-61.0,9107,46179,0.5
4469,-61.5,9107,46179,-0.5
4471,-61.5,9107,46179,0.0
4474,-61.5,9107,46179,0.0
4475,-61.5,9107,46179,0.0
4477,-62.0,9107,46179,-0.5
4479,-61.0,9107,46195,1.0
4482,-61.5,9107,46210,-0.5
4483,-62.0,9107,46413,-0.5
4486,-62.0,9107,46413,0.0
4487,-61.0,9107,46413,1.0
4490,-61.0,9107,46413,0.0
4491,-61.5,9107,46429,-0.5
4494,-62.0,9107,46429,-0.5
4496,-61.5,9107,46429,0.5
4498,-61.0,9107,46429,0.5
4500,-61.0,9107,46429,0.0
4501,-62.0,9107,46429,-1.0
4503,-61.5,9107,46429,0.5
4506,-61.0,9107,46460,0.5
4508,-61.5,9107,46663,-0.5
4509,-61.0,9107,46663,0.5
4512,-61.5,9107,46663,-0.5
4514,-61.5,9107,46663,0.0
4515,-61.5,9107,46663,0.0
4518,-61.5,9107,46663,0.0
4519,-62.0,9107,46663,-0.5
4522,-61.0,9107,46679,1.0
4523,-62.0,9107,46679,-1.0
4525,-61.5,9107,46679,0.5
4528,-61.0,9107,46679,0.5
4529,-61.0,9107,46695,0.0
4532,-61.0,9107,46710,0.0
4534,-61.5,9107,46929,-0.5
4536,-61.0,9107,46929,0.5
4537,-61.0,9107,46929,0.0
4538,-61.0,9107,46929,0.0
4540,-60.5,9107,46929,0.5
4543,-61.0,9107,46944,-0.5
4545,-61.0,9107,46944,0.0
4547,-60.5,9107,46944,0.5
4548,-60.5,9107,46944,0.0
4551,-60.0,9107,46944,0.5
4553,-60.0,9107,46944,0.0
4554,-60.0,9107,46944,0.0
4557,-60.0,9107,46960,0.0
4558,-60.0,9107,47179,0.0
4561,-60.0,9107,47179,0.0
4563,-59.5,9107,47179,0.5
4564,-59.5,9107,47179,0.0
4567,-59.5,9107,47179,0.0
4569,-59.5,9107,47179,0.0
4570,-59.0,9107,47179,0.5
4572,-59.5,9107,47194,-0.5
4574,-59.0,9107,47194,0.5
4577,-59.0,9107,47194,0.0
4578,-59.0,9107,47194,0.0
4580,-59.0,9107,47194,0.0
4583,-59.0,9107,47413,0.0
4584,-59.5,9107,47429,-0.5
4586,-59.0,9107,47429,0.5
4589,-59.5,9107,47429,-0.5
4591,-59.0,9107,47429,0.5
4592,-59.5,9107,47429,-0.5
4595,-59.0,9107,47429,0.5
4597,-59.0,9107,47429,0.0
4599,-59.0,9107,47429,0.0
4600,-59.0,9107,47429,0.0
4602,-59.0,9107,47444,0.0
4605,-59.0,9107,47460,0.0
4607,-59.0,9107,47663,0.0
4608,-59.5,9107,47663,-0.5
4611,-59.0,9107,47679,0.5
4612,-59.5,9107,47679,-0.5
4615,-59.0,9107,47679,0.5
4617,-59.5,9107,47679,-0.5
4618,-59.5,9107,47679,0.0
4621,-59.5,9107,47679,0.0
4623,-60.0,9107,47679,-0.5
4625,-59.5,9107,47679,0.5
4626,-60.0,9107,47679,-0.5
4628,-59.5,9107,47694,0.5
4630,-60.0,9107,47913,-0.5
4633,-59.5,9107,47913,0.5
4635,-60.0,9107,47929,-0.5
4636,-59.5,9107,47929,0.5
4639,-60.0,9107,47929,-0.5
4641,-59.5,9107,47929,0.5
4643,-60.0,9107,47929,-0.5
4645,-60.5,9107,47929,-0.5
4647,-60.0,9107,47929,0.5
4648,-59.5,9107,47929,0.5
4650,-60.0,9107,47929,-0.5
4651,-60.0,9107,47929,0.0
4654,-60.5,9107,47960,-0.5
4655,-60.0,9107,48163,0.5
4657,-60.0,9107,48163,0.0
4660,-60.0,9107,48163,0.0
4661,-60.0,9107,48163,0.0
4663,-59.5,9107,48179,0.5
4666,-59.5,9107,48179,0.0
4668,-60.5,9107,48179,-1.0
4669,-61.0,9107,48179,-0.5
4671,-61.0,9107,48179,0.0
4674,-61.0,9107,48179,0.0
4675,-61.5,9107,48179,-0.5
4678,-61.5,9107,48210,0.0
4679,-61.5,9107,48413,0.0
4681,-61.5,9107,48413,0.0
4683,-61.0,9107,48413,0.5
4685,-61.0,9107,48413,0.0
4687,-61.5,9107,48413,-0.5
4689,-62.5,9107,48413,-1.0
4691,-62.0,9107,48413,0.5
4693,-62.0,9107,48428,0.0
4696,-62.0,9107,48428,0.0
4697,-62.0,9107,48428,0.0
4699,-62.5,9107,48428,-0.5
4702,-61.5,9107,48460,1.0
4704,-61.5,9107,48460,0.0
4705,-61.5,9107,48678,0.0
4708,-60.5,9107,48678,1.0
4710,-61.0,9107,48678,-0.5
4711,-60.5,9107,48678,0.5
4714,-60.0,9107,48696,0.5
4716,-60.0,9107,48700,0.0
4717,-59.5,9107,48700,0.5
4720,-59.0,9107,48700,0.5
4722,-58.0,9107,48700,1.0
4723,-57.5,9107,48700,0.5
4726,-56.5,9107,48700,1.0
4728,-57.0,9107,48700,-0.5
4729,-56.5,9107,48918,0.5
4731,-56.0,9107,48934,0.5
4734,-55.5,9107,48934,0.5
4736,-55.0,9107,48934,0.5
4738,-55.0,9107,48934,0.0
4740,-54.5,9107,48934,0.5
4742,-54.5,9107,48934,0.0
4743,-54.5,9107,48934,0.0
4745,-54.5,9107,48934,0.0
4748,-54.5,9107,48934,0.0
4749,-54.5,9107,48934,0.0
4751,-54.0,9107,48950,0.5
4753,-54.0,9107,49168,0.0
4756,-54.0,9107,49168,0.0
4757,-54.0,9107,49168,0.0
4760,-53.5,9107,49184,0.5
4761,-53.5,9107,49184,0.0
4763,-53.5,9107,49184,0.0
4765,-53.5,9107,49184,0.0
4767,-53.5,9107,49184,0.0
4769,-53.5,9107,49184,0.0
4772,-53.5,9107,49184,0.0
4774,-54.0,9107,49184,-0.5
4775,-53.5,9107,49200,0.5
4778,-53.5,9107,49418,0.0
4780,-53.5,9107,49418,0.0
4781,-53.5,9107,49418,0.0
4784,-53.0,9107,49418,0.5
4785,-53.0,9107,49418,0.0
4788,-53.5,9107,49418,-0.5
4790,-53.5,9107,49434,0.0
4792,-53.5,9107,49434,0.0
4793,-53.0,9107,49434,0.5
4795,-53.0,9107,49434,0.0
4797,-53.0,9107,49434,0.0
4799,-53.0,9107,49449,0.0
4801,-53.0,9107,49668,0.0
4804,-53.0,9107,49668,0.0
4806,-53.5,9107,49668,-0.5
4808,-53.5,9107,49668,0.0
4810,-53.0,9107,49668,0.5
4812,-53.0,9107,49684,0.0
4813,-53.0,9107,49684,0.0
4815,-53.0,9107,49684,0.0
4817,-53.0,9107,49684,0.0
4820,-53.0,9107,49684,0.0
4821,-53.0,9107,49684,0.0
4823,-53.0,9107,49700,0.0
4825,-53.0,9107,49918,0.0
4828,-53.0,9107,49918,0.0
4830,-53.0,9107,49918,0.0
4831,-53.0,9107,49918,0.0
4834,-53.0,9107,49918,0.0
4835,-53.5,9107,49918,-0.5
4838,-53.0,9107,49918,0.5
4839,-53.0,9107,49918,0.0
4841,-53.0,9107,49918,0.0
4844,-53.0,9107,49934,0.0
4845,-52.5,9107,49934,0.5
4848,-52.5,9107,49949,0.0
4849,-52.5,9107,49949,0.0
4852,-52.5,9107,50184,0.0
4854,-52.5,9107,50184,0.0
4856,-52.5,9107,50184,0.0
4858,-52.5,9107,50184,0.0
4859,-52.0,9107,50184,0.5
4862,-52.0,9107,50184,0.0
4864,-52.0,9107,50184,0.0
4866,-52.0,9107,50184,0.0
4867,-52.0,9107,50184,0.0
4869,-52.0,9107,50184,0.0
4872,-51.5,9107,50184,0.5
4874,-52.0,9107,50199,-0.5
4875,-52.0,9107,50434,0.0
4878,-52.0,9107,50449,0.0
4879,-51.5,9107,50449,0.5
4881,-51.5,9107,50449,0.0
4884,-51.5,9107,50449,0.0
4886,-53.0,9107,50449,-1.5
4888,-51.5,9107,50449,1.5
4889,-51.5,9107,50449,0.0
4891,-51.5,9107,50465,0.0
4893,-51.5,9107,50465,0.0
4895,-51.5,9107,50465,0.0
4898,-51.5,9107,50668,0.0
4900,-51.0,9107,50668,0.5
4902,-50.5,9107,50668,0.5
4903,-51.0,9107,50684,-0.5
4906,-51.0,9107,50684,0.0
4908,-51.0,9107,50684,0.0
4909,-51.0,9107,50684,0.0
4911,-50.5,9107,50684,0.5
4913,-50.5,9107,50684,0.0
4915,-50.0,9107,50684,0.5
4918,-50.0,9107,50684,0.0
4920,-50.5,9107,50699,-0.5
4921,-50.5,9107,50918,0.0
4924,-50.5,9107,50918,0.0
4925,-50.5,9107,50918,0.0
4927,-50.0,9107,50918,0.5
4929,-49.5,9107,50918,0.5
4931,-53.0,9107,50918,-3.5
4934,-60.0,9107,50934,-7.0
4936,-61.0,9107,50934,-1.0
4938,-61.0,9107,50934,0.0
4940,-60.5,9107,50934,0.5
4942,-60.5,9107,50934,0.0
4943,-61.5,9107,50949,-1.0
4945,-61.0,9107,51168,0.5
4948,-60.5,9107,51168,0.5
4949,-60.5,9107,51168,0.0
4952,-60.5,9107,51168,0.0
4954,-60.5,9107,51168,0.0
4955,-60.0,9107,51168,0.5
4957,-60.0,9107,51168,0.0
4960,-59.5,9107,51168,0.5
4961,-60.0,9107,51168,-0.5
4963,-60.5,9107,51168,-0.5
4965,-60.5,9107,51168,0.0
4968,-60.0,9107,51199,0.5
4970,-61.0,9107,51418,-1.0
4972,-61.5,9107,51418,-0.5
4973,-61.0,9107,51418,0.5
4975,-61.0,9107,51418,0.0
4978,-61.5,9107,51418,-0.5
4980,-61.0,9107,51418,0.5
4981,-61.5,9107,51418,-0.5
4984,-61.5,9107,51418,0.0
4985,-62.0,9107,51433,-0.5
4987,-61.0,9107,51433,1.0
4989,-61.5,9107,51433,-0.5
4991,-61.5,9107,51449,0.0
4994,-61.0,9107,51449,0.5
4996,-61.5,9107,51683,-0.5
4997,-61.5,9107,51683,0.0
4999,-61.5,9107,51683,0.0
5001,-62.0,9107,51683,-0.5
5003,-61.5,9107,51683,0.5
5006,-62.0,9107,51683,-0.5
5007,-62.0,9107,51683,0.0
5010,-61.5,9107,51683,0.5
5011,-61.5,9107,51683,0.0
5013,-61.5,9107,51683,0.0
5016,-61.5,9107,51699,0.0
5018,-61.5,9107,51918,0.0
5019,-61.5,9107,51918,0.0
5021,-61.5,9107,51918,0.0
5023,-62.0,9107,51918,-0.5
5025,-61.5,9107,51918,0.5
5028,-61.0,9107,51918,0.5
5029,-61.5,9107,51918,-0.5
5032,-61.0,9107,51918,0.5
5034,-61.5,9107,51918,-0.5
5035,-61.5,9107,51918,0.0
5037,-61.0,9107,51933,0.5
5040,-61.5,9107,51949,-0.5
