,RSS,Epc,time,diff
10033,-55.5,9107,105165,
10035,-56.0,9107,105165,-0.5
10038,-56.0,9107,105181,0.0
10040,-56.0,9107,105181,0.0
10042,-55.5,9107,105181,0.5
10043,-56.0,9107,105181,-0.5
10045,-56.0,9107,105181,0.0
10048,-55.5,9107,105181,0.5
10049,-55.5,9107,105181,0.0
10052,-56.0,9107,105181,-0.5
10053,-56.0,9107,105181,0.0
10056,-55.5,9107,105212,0.5
10057,-56.0,9107,105415,-0.5
10059,-55.5,9107,105415,0.5
10061,-55.5,9107,105415,0.0
10063,-56.0,9107,105415,-0.5
10065,-56.0,9107,105415,0.0
10068,-56.0,9107,105415,0.0
10069,-56.0,9107,105415,0.0
10071,-56.0,9107,105415,0.0
10074,-56.0,9107,105415,0.0
10075,-55.5,9107,105415,0.5
10077,-55.5,9107,105415,0.0
10079,-56.0,9107,105462,-0.5
10082,-56.0,9107,105462,0.0
10084,-56.0,9107,105681,0.0
10085,-56.0,9107,105681,0.0
10088,-56.0,9107,105681,0.0
10089,-56.0,9107,105681,0.0
10092,-56.0,9107,105681,0.0
10093,-56.0,9107,105681,0.0
10095,-56.0,9107,105681,0.0
10098,-55.5,9107,105681,0.5
10100,-56.0,9107,105681,-0.5
10102,-56.0,9107,105681,0.0
10103,-56.0,9107,105681,0.0
10105,-56.0,9107,105713,0.0
10108,-56.0,9107,105931,0.0
10110,-56.0,9107,105931,0.0
10112,-55.5,9107,105931,0.5
10113,-55.5,9107,105931,0.0
10116,-56.0,9107,105931,-0.5
10117,-56.0,9107,105931,0.0
10120,-56.5,9107,105931,-0.5
10122,-56.0,9107,105931,0.5
10124,-56.0,9107,105931,0.0
10126,-56.5,9107,105931,-0.5
10128,-56.0,9107,105931,0.5
10129,-56.0,9107,105963,0.0
10132,-56.0,9107,106181,0.0
10133,-56.0,9107,106181,0.0
10135,-56.0,9107,106196,0.0
10137,-56.0,9107,106196,0.0
10139,-56.0,9107,106196,0.0
10141,-56.0,9107,106196,0.0
10145,-56.0,9107,106212,0.0
10147,-55.5,9107,106212,0.5
10149,-56.0,9107,106212,-0.5
10151,-56.0,9107,106212,0.0
10153,-56.0,9107,106212,0.0
10155,-55.5,9107,106212,0.5
10156,-55.5,9107,106415,0.0
10158,-56.0,9107,106415,-0.5
10160,-56.0,9107,106415,0.0
10163,-55.5,9107,106415,0.5
10165,-56.0,9107,106415,-0.5
10167,-56.0,9107,106415,0.0
10168,-56.0,9107,106415,0.0
10171,-56.0,9107,106431,0.0
10172,-56.0,9107,106431,0.0
10175,-56.0,9107,106431,0.0
10176,-56.0,9107,106431,0.0
10178,-56.0,9107,106462,0.0
10180,-56.0,9107,106665,0.0
10183,-56.0,9107,106665,0.0
10184,-56.0,9107,106665,0.0
10187,-56.0,9107,106665,0.0
10189,-56.0,9107,106665,0.0
10191,-56.0,9107,106665,0.0
10193,-55.5,9107,106665,0.5
10194,-55.5,9107,106665,0.0
10197,-56.0,9107,106665,-0.5
10199,-55.5,9107,106665,0.5
10200,-56.0,9107,106665,-0.5
10203,-56.0,9107,106712,0.0
10204,-55.5,9107,106712,0.5
10206,-56.0,9107,106931,-0.5
10209,-55.5,9107,106931,0.5
10210,-55.5,9107,106931,0.0
10213,-56.0,9107,106931,-0.5
10214,-55.5,9107,106931,0.5
10217,-56.0,9107,106931,-0.5
10218,-55.5,9107,106931,0.5
10221,-55.5,9107,106931,0.0
10223,-56.0,9107,106931,-0.5
10225,-56.0,9107,106931,0.0
10227,-56.0,9107,106931,0.0
10228,-56.0,9107,106962,0.0
10231,-56.0,9107,107180,0.0
10233,-55.5,9107,107180,0.5
10235,-56.0,9107,107180,-0.5
10237,-55.5,9107,107180,0.5
10239,-55.5,9107,107180,0.0
10241,-55.5,9107,107180,0.0
10242,-55.5,9107,107180,0.0
10244,-55.5,9107,107180,0.0
10246,-56.0,9107,107180,-0.5
10248,-56.0,9107,107180,0.0
10251,-56.0,9107,107180,0.0
10252,-56.0,9107,107212,0.0
10254,-56.0,9107,107415,0.0
10256,-55.5,9107,107415,0.5
10258,-55.5,9107,107415,0.0
10260,-56.0,9107,107415,-0.5
10263,-56.0,9107,107415,0.0
10264,-56.0,9107,107415,0.0
10267,-55.5,9107,107415,0.5
10268,-56.0,9107,107415,-0.5
10270,-55.5,9107,107415,0.5
10273,-56.0,9107,107415,-0.5
10275,-56.0,9107,107415,0.0
10277,-56.0,9107,107462,0.0
10279,-55.5,9107,107462,0.5
10280,-56.0,9107,107681,-0.5
10282,-55.5,9107,107681,0.5
10284,-56.0,9107,107681,-0.5
10287,-55.5,9107,107681,0.5
10288,-55.5,9107,107681,0.0
10290,-55.5,9107,107681,0.0
10293,-55.5,9107,107681,0.0
10295,-55.5,9107,107681,0.0
10296,-55.5,9107,107681,0.0
10298,-56.0,9107,107681,-0.5
10300,-56.0,9107,107681,0.0
10302,-55.5,9107,107712,0.5
10305,-56.0,9107,107936,-0.5
10307,-55.5,9107,107936,0.5
10309,-55.5,9107,107936,0.0
10311,-55.5,9107,107936,0.0
10312,-56.0,9107,107936,-0.5
10315,-56.0,9107,107936,0.0
10316,-56.0,9107,107936,0.0
10318,-55.5,9107,107936,0.5
10320,-55.5,9107,107936,0.0
10323,-56.0,9107,107936,-0.5
10324,-55.5,9107,107936,0.5
10326,-55.5,9107,107951,0.0
10328,-55.5,9107,108170,0.0
10330,-55.5,9107,108170,0.0
10333,-56.0,9107,108170,-0.5
10335,-55.5,9107,108170,0.5
10337,-55.5,9107,108170,0.0
10339,-56.0,9107,108170,-0.5
10340,-55.5,9107,108170,0.5
10342,-55.5,9107,108170,0.0
10344,-56.0,9107,108170,-0.5
10347,-55.5,9107,108170,0.5
10349,-55.5,9107,108170,0.0
10350,-55.5,9107,108217,0.0
10353,-56.0,9107,108217,-0.5
10355,-55.5,9107,108436,0.5
10356,-56.0,9107,108436,-0.5
10359,-55.5,9107,108436,0.5
10360,-55.5,9107,108436,0.0
10362,-55.5,9107,108436,0.0
10365,-55.5,9107,108436,0.0
10366,-56.0,9107,108436,-0.5
10368,-56.0,9107,108436,0.0
10371,-55.5,9107,108436,0.5
10373,-56.0,9107,108436,-0.5
10375,-56.0,9107,108436,0.0
10377,-55.5,9107,108655,0.5
10379,-55.5,9107,108655,0.0
10381,-55.5,9107,108655,0.0
10382,-55.5,9107,108655,0.0
10384,-56.0,9107,108655,-0.5
10387,-55.5,9107,108655,0.5
10389,-56.0,9107,108655,-0.5
10390,-55.5,9107,108655,0.5
10392,-56.0,9107,108655,-0.5
10395,-55.5,9107,108655,0.5
10396,-55.5,9107,108670,0.0
10399,-56.0,9107,108717,-0.5
10400,-56.0,9107,108717,0.0
10403,-56.0,9107,108920,0.0
10405,-56.0,9107,108920,0.0
10406,-55.5,9107,108920,0.5
10409,-56.0,9107,108920,-0.5
10411,-56.0,9107,108920,0.0
10412,-55.5,9107,108920,0.5
10415,-56.0,9107,108920,-0.5
10417,-56.0,9107,108920,0.0
10418,-56.0,9107,108920,0.0
10421,-56.0,9107,108920,0.0
10423,-56.0,9107,108920,0.0
10424,-56.0,9107,108951,0.0
10427,-56.0,9107,109170,0.0
10429,-55.5,9107,109170,0.5
10431,-55.5,9107,109170,0.0
10433,-56.0,9107,109170,-0.5
10434,-55.5,9107,109170,0.5
10437,-56.0,9107,109170,-0.5
10438,-55.5,9107,109170,0.5
10441,-56.0,9107,109170,-0.5
10443,-56.0,9107,109170,0.0
10445,-55.5,9107,109170,0.5
10447,-56.0,9107,109170,-0.5
10449,-56.0,9107,109217,0.0
10450,-56.0,9107,109217,0.0
10452,-56.0,9107,109436,0.0
10454,-55.5,9107,109436,0.5
10457,-56.0,9107,109436,-0.5
10458,-56.0,9107,109436,0.0
10461,-56.0,9107,109436,0.0
10463,-56.0,9107,109436,0.0
10464,-56.0,9107,109436,0.0
10467,-56.0,9107,109436,0.0
10468,-56.0,9107,109436,0.0
10470,-56.0,9107,109436,0.0
