,RSS,Epc,time,diff
5226,-59.5,9107,55154,
5229,-59.5,9107,55154,0.0
5231,-60.0,9107,55170,-0.5
5233,-59.0,9107,55170,1.0
5234,-59.0,9107,55170,0.0
5237,-58.5,9107,55170,0.5
5238,-59.0,9107,55170,-0.5
5241,-58.5,9107,55170,0.5
5242,-58.5,9107,55170,0.0
5244,-58.5,9107,55170,0.0
5246,-58.5,9107,55170,0.0
5248,-58.5,9107,55185,0.0
5251,-58.5,9107,55404,0.0
5253,-58.0,9107,55404,0.5
5255,-59.0,9107,55404,-1.0
5257,-58.5,9107,55404,0.5
5258,-58.5,9107,55404,0.0
5261,-59.0,9107,55404,-0.5
5263,-58.5,9107,55420,0.5
5265,-58.5,9107,55420,0.0
5266,-59.0,9107,55420,-0.5
5268,-58.5,9107,55420,0.5
5270,-58.5,9107,55420,0.0
5273,-58.5,9107,55435,0.0
5274,-59.0,9107,55638,-0.5
5277,-59.0,9107,55638,0.0
5279,-59.0,9107,55654,0.0
5281,-59.0,9107,55654,0.0
5282,-59.0,9107,55654,0.0
5285,-59.0,9107,55654,0.0
5286,-59.5,9107,55654,-0.5
5289,-59.5,9107,55654,0.0
5290,-59.5,9107,55654,0.0
5293,-60.0,9107,55654,-0.5
5295,-59.5,9107,55654,0.5
5296,-59.5,9107,55685,0.0
5298,-60.0,9107,55891,-0.5
5301,-60.0,9107,55891,0.0
5303,-60.0,9107,55891,0.0
5304,-60.0,9107,55891,0.0
5306,-60.0,9107,55891,0.0
5309,-60.0,9107,55907,0.0
5310,-59.5,9107,55907,0.5
5313,-59.5,9107,55907,0.0
5314,-60.0,9107,55907,-0.5
5316,-59.5,9107,55907,0.5
5318,-60.0,9107,55907,-0.5
5320,-59.5,9107,55922,0.5
5323,-60.0,9107,56141,-0.5
5325,-59.5,9107,56141,0.5
5326,-60.0,9107,56141,-0.5
5328,-59.5,9107,56141,0.5
5330,-60.0,9107,56141,-0.5
5333,-60.0,9107,56141,0.0
5334,-60.0,9107,56141,0.0
5337,-60.0,9107,56141,0.0
5339,-60.0,9107,56141,0.0
5341,-60.0,9107,56141,0.0
5342,-60.5,9107,56141,-0.5
5344,-60.0,9107,56172,0.5
5347,-60.0,9107,56188,0.0
5349,-60.0,9107,56406,0.0
5350,-60.5,9107,56406,-0.5
5352,-59.5,9107,56406,1.0
5355,-60.0,9107,56421,-0.5
5356,-60.0,9107,56421,0.0
5359,-60.0,9107,56421,0.0
5360,-60.0,9107,56421,0.0
5362,-60.0,9107,56421,0.0
5364,-59.5,9107,56421,0.5
5367,-60.0,9107,56421,-0.5
5369,-60.0,9107,56421,0.0
5371,-60.0,9107,56640,0.0
5372,-60.0,9107,56640,0.0
5374,-59.5,9107,56640,0.5
5376,-60.0,9107,56640,-0.5
5379,-60.0,9107,56640,0.0
5381,-60.5,9107,56640,-0.5
5382,-60.0,9107,56640,0.5
5384,-60.0,9107,56640,0.0
5387,-60.0,9107,56656,0.0
5389,-60.0,9107,56656,0.0
5391,-60.0,9107,56656,0.0
5392,-60.0,9107,56671,0.0
5395,-60.0,9107,56687,0.0
5397,-59.5,9107,56906,0.5
5399,-59.5,9107,56906,0.0
5401,-60.0,9107,56906,-0.5
5403,-59.5,9107,56906,0.5
5405,-60.0,9107,56906,-0.5
5407,-59.5,9107,56906,0.5
5409,-60.0,9107,56921,-0.5
5411,-59.5,9107,56921,0.5
5413,-59.5,9107,56921,0.0
5414,-60.0,9107,56921,-0.5
5417,-59.5,9107,56921,0.5
5418,-60.0,9107,56937,-0.5
5420,-59.5,9107,57140,0.5
5423,-59.5,9107,57155,0.0
5425,-59.5,9107,57155,0.0
5427,-59.5,9107,57155,0.0
5428,-59.5,9107,57155,0.0
5430,-59.5,9107,57155,0.0
5433,-59.5,9107,57155,0.0
5435,-59.5,9107,57155,0.0
5437,-59.5,9107,57155,0.0
5439,-59.5,9107,57155,0.0
5441,-60.0,9107,57155,-0.5
5443,-59.5,9107,57187,0.5
5445,-59.5,9107,57390,0.0
5446,-59.0,9107,57390,0.5
5449,-59.0,9107,57390,0.0
5450,-59.0,9107,57390,0.0
5453,-59.0,9107,57405,0.0
5455,-59.0,9107,57405,0.0
5456,-53.0,9107,57405,6.0
5459,-50.5,9107,57405,2.5
5460,-50.5,9107,57405,0.0
5462,-50.5,9107,57405,0.0
5464,-50.5,9107,57405,0.0
5467,-50.5,9107,57437,0.0
5468,-50.5,9107,57640,0.0
5471,-50.5,9107,57640,0.0
5472,-50.5,9107,57640,0.0
5474,-50.5,9107,57640,0.0
5476,-50.5,9107,57655,0.0
5479,-51.0,9107,57655,-0.5
5480,-51.0,9107,57655,0.0
5483,-51.0,9107,57655,0.0
5485,-51.0,9107,57655,0.0
5486,-51.5,9107,57655,-0.5
5488,-51.5,9107,57655,0.0
5490,-51.5,9107,57687,0.0
5493,-52.0,9107,57890,-0.5
5494,-52.0,9107,57890,0.0
5496,-52.5,9107,57890,-0.5
5499,-52.0,9107,57890,0.5
5501,-52.0,9107,57890,0.0
5503,-52.0,9107,57890,0.0
5505,-52.5,9107,57890,-0.5
5506,-52.0,9107,57890,0.5
5508,-52.5,9107,57905,-0.5
5511,-52.5,9107,57905,0.0
5512,-52.5,9107,57905,0.0
5514,-52.5,9107,57937,0.0
5516,-52.5,9107,57937,0.0
5519,-52.5,9107,58155,0.0
5520,-52.5,9107,58155,0.0
5523,-52.5,9107,58155,0.0
5524,-52.5,9107,58155,0.0
5526,-52.5,9107,58155,0.0
5529,-53.0,9107,58171,-0.5
5530,-53.0,9107,58171,0.0
5533,-53.0,9107,58171,0.0
5534,-53.0,9107,58171,0.0
5537,-53.0,9107,58171,0.0
5539,-53.0,9107,58171,0.0
5540,-53.0,9107,58187,0.0
5542,-53.0,9107,58390,0.0
5544,-53.0,9107,58405,0.0
5546,-53.0,9107,58405,0.0
5548,-53.0,9107,58405,0.0
5551,-53.5,9107,58405,-0.5
5553,-53.0,9107,58405,0.5
5555,-53.0,9107,58405,0.0
5556,-53.0,9107,58405,0.0
5559,-53.0,9107,58405,0.0
5561,-53.0,9107,58405,0.0
5563,-53.0,9107,58421,0.0
5564,-53.0,9107,58436,0.0
5567,-53.5,9107,58640,-0.5
5569,-53.5,9107,58640,0.0
5571,-53.5,9107,58640,0.0
5573,-53.0,9107,58655,0.5
5575,-53.0,9107,58655,0.0
5577,-53.5,9107,58655,-0.5
5578,-53.5,9107,58655,0.0
5580,-53.5,9107,58655,0.0
5583,-53.5,9107,58655,0.0
5585,-53.5,9107,58655,0.0
5587,-53.5,9107,58655,0.0
5588,-53.5,9107,58686,0.0
5591,-53.5,9107,58889,0.0
5593,-53.5,9107,58889,0.0
5594,-53.5,9107,58889,0.0
5596,-53.5,9107,58905,0.0
5599,-53.5,9107,58905,0.0
5601,-53.5,9107,58905,0.0
5603,-53.0,9107,58905,0.5
5605,-52.5,9107,58905,0.5
5606,-56.0,9107,58905,-3.5
5609,-57.5,9107,58905,-1.5
5610,-58.0,9107,58905,-0.5
5612,-58.0,9107,58936,0.0
5614,-58.5,9107,59155,-0.5
5617,-58.5,9107,59155,0.0
5618,-58.0,9107,59155,0.5
5621,-59.5,9107,59155,-1.5
5622,-58.0,9107,59155,1.5
5625,-58.0,9107,59155,0.0
5626,-58.0,9107,59171,0.0
5629,-58.0,9107,59171,0.0
5631,-58.5,9107,59171,-0.5
5633,-58.5,9107,59171,0.0
5634,-58.5,9107,59171,0.0
5637,-58.5,9107,59186,0.0
5638,-58.0,9107,59389,0.5
5641,-58.0,9107,59389,0.0
5642,-58.0,9107,59389,0.0
5645,-58.0,9107,59389,0.0
5647,-58.5,9107,59389,-0.5
5649,-58.5,9107,59405,0.0
5650,-58.0,9107,59405,0.5
5653,-58.0,9107,59405,0.0
5655,-58.5,9107,59405,-0.5
5657,-58.0,9107,59405,0.5
5659,-58.0,9107,59405,0.0
5660,-58.0,9107,59436,0.0
5663,-58.0,9107,59639,0.0
5665,-58.5,9107,59639,-0.5
5666,-58.5,9107,59639,0.0
5668,-58.0,9107,59639,0.5
5670,-58.5,9107,59639,-0.5
5672,-58.5,9107,59639,0.0
5674,-58.5,9107,59639,0.0
5677,-58.0,9107,59655,0.5
5679,-58.5,9107,59655,-0.5
5680,-58.0,9107,59655,0.5
5682,-58.5,9107,59655,-0.5
5685,-58.5,9107,59686,0.0
5687,-58.0,9107,59686,0.5
5689,-58.5,9107,59905,-0.5
5690,-58.5,9107,59905,0.0
5693,-58.5,9107,59905,0.0
5694,-59.0,9107,59905,-0.5
5696,-58.0,9107,59905,1.0
5699,-58.5,9107,59905,-0.5
5700,-58.0,9107,59905,0.5
5702,-58.0,9107,59905,0.0
5705,-58.5,9107,59920,-0.5
5707,-58.5,9107,59920,0.0
5709,-58.5,9107,59920,0.0
5711,-58.0,9107,59936,0.5
5713,-58.5,9107,60155,-0.5
5714,-58.5,9107,60155,0.0
5717,-58.5,9107,60155,0.0
5718,-58.5,9107,60155,0.0
5721,-58.5,9107,60155,0.0
5723,-58.5,9107,60155,0.0
5725,-58.5,9107,60155,0.0
5726,-58.5,9107,60155,0.0
5728,-58.5,9107,60155,0.0
5731,-58.5,9107,60170,0.0
5732,-58.5,9107,60170,0.0
5735,-58.0,9107,60186,0.5
5736,-58.5,9107,60405,-0.5
5738,-58.5,9107,60405,0.0
5741,-58.0,9107,60405,0.5
5743,-58.5,9107,60405,-0.5
5744,-58.5,9107,60405,0.0
5746,-58.5,9107,60405,0.0
5748,-60.0,9107,60405,-1.5
5751,-58.0,9107,60420,2.0
5752,-58.5,9107,60420,-0.5
5754,-58.5,9107,60420,0.0
5756,-58.5,9107,60420,0.0
5758,-58.5,9107,60436,0.0
5761,-58.5,9107,60655,0.0
5762,-58.0,9107,60655,0.5
5764,-58.5,9107,60655,-0.5
5767,-58.5,9107,60655,0.0
5769,-58.0,9107,60655,0.5
5771,-58.0,9107,60655,0.0
5772,-58.0,9107,60655,0.0
5775,-58.0,9107,60655,0.0
5777,-58.5,9107,60655,-0.5
5779,-58.5,9107,60670,0.0
5780,-58.5,9107,60670,0.0
5782,-58.5,9107,60686,0.0
5785,-58.0,9107,60889,0.5
5787,-58.5,9107,60905,-0.5
5789,-58.0,9107,60905,0.5
5790,-58.5,9107,60905,-0.5
5793,-58.0,9107,60905,0.5
5794,-58.0,9107,60905,0.0
5797,-58.0,9107,60905,0.0
5799,-58.0,9107,60905,0.0
5801,-58.5,9107,60905,-0.5
5803,-58.5,9107,60905,0.0
5804,-58.5,9107,60905,0.0
5806,-58.0,9107,60936,0.5
5808,-58.5,9107,61139,-0.5
5811,-58.5,9107,61139,0.0
5813,-58.5,9107,61139,0.0
5815,-58.5,9107,61155,0.0
5817,-59.0,9107,61155,-0.5
5818,-58.5,9107,61155,0.5
5821,-58.5,9107,61155,0.0
5822,-58.5,9107,61155,0.0
5824,-58.5,9107,61155,0.0
5826,-58.5,9107,61155,0.0
5829,-58.5,9107,61155,0.0
5830,-58.0,9107,61186,0.5
5833,-58.5,9107,61186,-0.5
5835,-59.0,9107,61407,-0.5
5836,-58.0,9107,61407,1.0
5838,-58.5,9107,61407,-0.5
5841,-58.5,9107,61407,0.0
5842,-58.5,9107,61422,0.0
5844,-58.5,9107,61422,0.0
5847,-58.5,9107,61422,0.0
5849,-58.5,9107,61422,0.0
5850,-58.5,9107,61422,0.0
5853,-58.0,9107,61422,0.5
5855,-58.5,9107,61438,-0.5
5856,-60.0,9107,61641,-1.5
5859,-58.5,9107,61657,1.5
5861,-58.5,9107,61657,0.0
5863,-58.0,9107,61657,0.5
5865,-58.5,9107,61657,-0.5
5867,-59.0,9107,61657,-0.5
5869,-58.5,9107,61657,0.5
5871,-58.5,9107,61657,0.0
5872,-58.5,9107,61657,0.0
5875,-58.5,9107,61657,0.0
5876,-58.5,9107,61657,0.0
5878,-58.5,9107,61688,0.0
5881,-58.5,9107,61688,0.0
5882,-58.5,9107,61922,0.0
5884,-58.5,9107,61922,0.0
5887,-58.5,9107,61922,0.0
5888,-58.5,9107,61922,0.0
5890,-58.5,9107,61922,0.0
5893,-58.5,9107,61922,0.0
5894,-58.5,9107,61922,0.0
5896,-58.5,9107,61922,0.0
5899,-58.5,9107,61922,0.0
5901,-59.5,9107,61938,-1.0
5903,-58.5,9107,61938,1.0
5227,-60.5,9108,55154,
5228,-60.5,9108,55154,0.0
5230,-60.5,9108,55154,0.0
5232,-60.5,9108,55170,0.0
5235,-60.5,9108,55170,0.0
5236,-60.0,9108,55170,0.5
5239,-61.5,9108,55170,-1.5
5240,-61.0,9108,55170,0.5
5243,-61.5,9108,55170,-0.5
5245,-62.0,9108,55170,-0.5
5247,-62.0,9108,55170,0.0
