,RSS,Epc,time,diff
2889,-55.5,9107,30157,
2891,-55.5,9107,30162,0.0
2893,-55.5,9107,30163,0.0
2895,-55.5,9107,30165,0.0
2897,-55.5,9107,30167,0.0
2899,-55.5,9107,30171,0.0
2900,-55.5,9107,30171,0.0
2903,-55.5,9107,30173,0.0
2904,-55.5,9107,30174,0.0
2906,-55.5,9107,30175,0.0
2908,-55.5,9107,30178,0.0
2911,-55.5,9107,30190,0.0
2912,-55.5,9107,30400,0.0
2914,-56.0,9107,30404,-0.5
2917,-55.5,9107,30406,0.5
2919,-55.5,9107,30408,0.0
2921,-56.0,9107,30409,-0.5
2922,-56.0,9107,30410,0.0
2924,-55.5,9107,30415,0.5
2927,-55.5,9107,30419,0.0
2928,-56.0,9107,30420,-0.5
2930,-56.0,9107,30422,0.0
2933,-56.0,9107,30430,0.0
2934,-55.5,9107,30439,0.5
2937,-55.5,9107,30648,0.0
2939,-56.0,9107,30650,-0.5
2941,-56.0,9107,30652,0.0
2943,-56.0,9107,30653,0.0
2945,-56.0,9107,30655,0.0
2946,-56.0,9107,30655,0.0
2948,-56.0,9107,30658,0.0
2950,-55.5,9107,30661,0.5
2953,-55.5,9107,30664,0.0
2955,-56.0,9107,30666,-0.5
2956,-56.0,9107,30666,0.0
2959,-56.0,9107,30691,0.0
2961,-56.0,9107,30695,0.0
2962,-55.5,9107,30912,0.5
2965,-56.0,9107,30916,-0.5
2967,-55.5,9107,30918,0.5
2969,-56.0,9107,30919,-0.5
2970,-56.0,9107,30920,0.0
2972,-56.0,9107,30921,0.0
2975,-56.0,9107,30927,0.0
2976,-56.0,9107,30927,0.0
2979,-55.5,9107,30930,0.5
2981,-56.0,9107,30931,-0.5
2982,-55.5,9107,30932,0.5
2985,-56.0,9107,30940,-0.5
2987,-55.5,9107,31158,0.5
2989,-56.0,9107,31161,-0.5
2991,-56.0,9107,31162,0.0
2992,-56.0,9107,31163,0.0
2994,-56.0,9107,31164,0.0
2996,-55.5,9107,31165,0.5
2999,-56.0,9107,31173,-0.5
3001,-55.5,9107,31174,0.5
3002,-55.5,9107,31175,0.0
3005,-55.5,9107,31177,0.0
3006,-56.0,9107,31178,-0.5
3008,-56.0,9107,31189,0.0
3010,-56.5,9107,31404,-0.5
3012,-56.0,9107,31408,0.5
3015,-56.0,9107,31410,0.0
3017,-56.0,9107,31411,0.0
3018,-56.0,9107,31412,0.0
3021,-56.0,9107,31416,0.0
3022,-56.0,9107,31417,0.0
3025,-56.0,9107,31420,0.0
3026,-56.0,9107,31421,0.0
3028,-56.0,9107,31422,0.0
3030,-56.0,9107,31424,0.0
3032,-56.0,9107,31440,0.0
3035,-56.0,9107,31649,0.0
3036,-55.5,9107,31653,0.5
3038,-56.0,9107,31654,-0.5
3040,-56.0,9107,31655,0.0
3043,-56.5,9107,31659,-0.5
3045,-56.0,9107,31661,0.5
3046,-56.0,9107,31662,0.0
3048,-56.0,9107,31663,0.0
3051,-56.0,9107,31664,0.0
3052,-56.0,9107,31665,0.0
3055,-56.0,9107,31666,0.0
3056,-56.0,9107,31689,0.0
3059,-56.0,9107,31694,0.0
3061,-56.0,9107,31916,0.0
3063,-56.0,9107,31919,0.0
3064,-56.0,9107,31922,0.0
3067,-56.0,9107,31927,0.0
3069,-56.5,9107,31930,-0.5
3071,-56.5,9107,31931,0.0
3072,-56.0,9107,31931,0.5
3075,-56.0,9107,31933,0.0
3076,-56.0,9107,31934,0.0
3078,-56.0,9107,31936,0.0
3081,-56.0,9107,31942,0.0
3083,-56.0,9107,31943,0.0
3084,-56.0,9107,32159,0.0
3086,-56.0,9107,32163,0.0
3088,-56.5,9107,32164,-0.5
3091,-56.0,9107,32166,0.5
3093,-56.0,9107,32167,0.0
3094,-56.0,9107,32168,0.0
3096,-56.5,9107,32171,-0.5
3099,-56.0,9107,32176,0.5
3100,-56.0,9107,32176,0.0
3102,-56.5,9107,32182,-0.5
3104,-56.0,9107,32185,0.5
3106,-56.0,9107,32189,0.0
3108,-56.5,9107,32404,-0.5
3111,-56.0,9107,32409,0.5
3113,-56.0,9107,32411,0.0
3114,-56.0,9107,32412,0.0
3116,-56.0,9107,32413,0.0
3118,-56.5,9107,32416,-0.5
3120,-56.0,9107,32419,0.5
3122,-56.0,9107,32421,0.0
3125,-56.5,9107,32423,-0.5
3126,-56.0,9107,32423,0.5
3128,-56.5,9107,32425,-0.5
3130,-56.0,9107,32439,0.5
3132,-56.0,9107,32650,0.0
3135,-56.5,9107,32657,-0.5
3136,-56.0,9107,32659,0.5
3138,-56.5,9107,32660,-0.5
3141,-56.0,9107,32665,0.5
3143,-56.0,9107,32668,0.0
3145,-56.0,9107,32669,0.0
3146,-56.0,9107,32671,0.0
3149,-56.0,9107,32676,0.0
3151,-56.5,9107,32677,-0.5
3152,-56.0,9107,32682,0.5
3155,-56.0,9107,32702,0.0
3157,-56.5,9107,32705,-0.5
3158,-56.5,9107,32926,0.0
3161,-56.5,9107,32934,0.0
3162,-56.5,9107,32935,0.0
3164,-56.5,9107,32940,0.0
3166,-56.5,9107,32943,0.0
3168,-56.0,9107,32944,0.5
3170,-56.0,9107,32945,0.0
3173,-56.5,9107,32946,-0.5
3175,-56.5,9107,32948,0.0
3176,-56.5,9107,32950,0.0
3178,-56.5,9107,32954,0.0
3180,-56.5,9107,33151,0.0
3183,-56.5,9107,33157,0.0
3184,-56.0,9107,33158,0.5
3187,-56.0,9107,33160,0.0
3188,-56.5,9107,33161,-0.5
3190,-56.5,9107,33162,0.0
3192,-56.0,9107,33166,0.5
3194,-56.5,9107,33167,-0.5
3196,-56.5,9107,33169,0.0
3199,-56.0,9107,33170,0.5
3201,-56.0,9107,33171,0.0
3202,-56.0,9107,33189,0.0
3205,-56.0,9107,33396,0.0
3207,-56.5,9107,33397,-0.5
3208,-56.5,9107,33398,0.0
3210,-56.5,9107,33400,0.0
3212,-56.0,9107,33401,0.5
3215,-56.5,9107,33407,-0.5
3216,-56.5,9107,33407,0.0
3218,-56.5,9107,33409,0.0
3221,-56.5,9107,33410,0.0
3222,-56.5,9107,33411,0.0
3224,-56.5,9107,33413,0.0
3226,-56.0,9107,33439,0.5
3229,-56.5,9107,33444,-0.5
3230,-56.5,9107,33670,0.0
3232,-56.5,9107,33674,0.0
3235,-56.0,9107,33676,0.5
3236,-56.5,9107,33677,-0.5
3239,-56.0,9107,33679,0.5
3240,-55.5,9107,33680,0.5
3242,-56.0,9107,33685,-0.5
3244,-56.5,9107,33687,-0.5
3246,-56.5,9107,33691,0.0
3248,-56.0,9107,33694,0.5
3250,-56.5,9107,33696,-0.5
3253,-56.5,9107,33895,0.0
3254,-56.5,9107,33898,0.0
3257,-56.0,9107,33904,0.5
3258,-56.0,9107,33904,0.0
3261,-56.0,9107,33907,0.0
3262,-56.5,9107,33908,-0.5
3264,-56.0,9107,33912,0.5
3266,-56.5,9107,33915,-0.5
3269,-56.5,9107,33917,0.0
3271,-56.0,9107,33918,0.5
3273,-56.5,9107,33920,-0.5
3274,-56.5,9107,33949,0.0
3277,-56.5,9107,33954,0.0
3279,-56.0,9107,34160,0.5
3281,-56.5,9107,34163,-0.5
3282,-56.5,9107,34163,0.0
3284,-56.5,9107,34165,0.0
3287,-56.0,9107,34167,0.5
3288,-56.5,9107,34169,-0.5
