,RSS,Epc,time,diff
5267,-56.0,9107.0,54169,
5269,-56.0,9107.0,54169,0.0
5272,-56.0,9107.0,54169,0.0
5273,-56.5,9107.0,54169,-0.5
5275,-56.0,9107.0,54169,0.5
5278,-56.5,9107.0,54169,-0.5
5280,-56.0,9107.0,54169,0.5
5282,-56.0,9107.0,54169,0.0
5283,-56.5,9107.0,54185,-0.5
5285,-56.0,9107.0,54185,0.5
5288,-56.5,9107.0,54185,-0.5
5290,-56.5,9107.0,54200,0.0
5291,-56.0,9107.0,54419,0.5
5293,-56.5,9107.0,54419,-0.5
5296,-56.5,9107.0,54419,0.0
5297,-56.5,9107.0,54419,0.0
5300,-56.5,9107.0,54419,0.0
5302,-56.0,9107.0,54419,0.5
5303,-56.0,9107.0,54419,0.0
5306,-57.0,9107.0,54419,-1.0
5308,-56.0,9107.0,54419,1.0
5309,-56.5,9107.0,54419,-0.5
5311,-56.5,9107.0,54435,0.0
5314,-56.5,9107.0,54451,0.0
5316,-56.0,9107.0,54670,0.5
5317,-56.5,9107.0,54670,-0.5
5319,-56.5,9107.0,54670,0.0
5321,-56.5,9107.0,54670,0.0
5324,-56.5,9107.0,54670,0.0
5326,-56.5,9107.0,54670,0.0
5327,-56.5,9107.0,54670,0.0
5329,-56.0,9107.0,54670,0.5
5331,-56.5,9107.0,54670,-0.5
5333,-56.0,9107.0,54670,0.5
5336,-56.5,9107.0,54670,-0.5
5337,-56.5,9107.0,54700,0.0
5340,-56.5,9107.0,54700,0.0
5342,-56.5,9107.0,54935,0.0
5343,-56.5,9107.0,54935,0.0
5345,-56.5,9107.0,54935,0.0
5347,-56.5,9107.0,54935,0.0
5349,-57.0,9107.0,54935,-0.5
5352,-57.0,9107.0,54935,0.0
5353,-57.0,9107.0,54935,0.0
5356,-57.0,9107.0,54935,0.0
5358,-57.0,9107.0,54935,0.0
5359,-57.0,9107.0,54935,0.0
5362,-57.0,9107.0,54935,0.0
5364,-57.0,9107.0,54950,0.0
5365,-56.5,9107.0,55169,0.5
5368,-57.0,9107.0,55169,-0.5
5370,-57.0,9107.0,55169,0.0
5372,-57.0,9107.0,55169,0.0
5373,-57.0,9107.0,55169,0.0
5375,-57.5,9107.0,55169,-0.5
5378,-57.0,9107.0,55169,0.5
5379,-57.5,9107.0,55169,-0.5
5381,-57.5,9107.0,55169,0.0
5383,-57.5,9107.0,55169,0.0
5385,-57.5,9107.0,55184,0.0
5388,-57.5,9107.0,55223,0.0
5389,-57.5,9107.0,55224,0.0
5391,-57.5,9107.0,55433,0.0
5393,-57.5,9107.0,55433,0.0
5395,-57.0,9107.0,55433,0.5
5397,-57.5,9107.0,55433,-0.5
5400,-57.5,9107.0,55449,0.0
5401,-57.0,9107.0,55449,0.5
5404,-57.0,9107.0,55449,0.0
5405,-57.0,9107.0,55449,0.0
5407,-57.5,9107.0,55449,-0.5
5409,-56.5,9107.0,55449,1.0
5411,-56.5,9107.0,55449,0.0
5414,-56.0,9107.0,55668,0.5
